liga,family,period,direction,n,base_rate,mean_pred,brier,log_loss,accuracy
superliga-argentina,chutes_1x2,HT,home,587,0.606474,0.602140,0.221404,0.631813,0.638842
superliga-argentina,chutes_alvo,FT,over,9979,0.344022,0.324023,0.182103,0.547766,0.719411
superliga-argentina,chutes_alvo,FT,under,9979,0.655978,0.673904,0.182109,0.542814,0.719411
superliga-argentina,chutes_alvo,HT,over,7044,0.398921,0.380501,0.180189,0.561618,0.728279
superliga-argentina,chutes_alvo,HT,under,7044,0.601079,0.618726,0.179739,0.549094,0.728279
superliga-argentina,chutes_alvo_1x2,FT,away,587,0.291312,0.269878,0.208973,0.611224,0.708688
superliga-argentina,chutes_alvo_1x2,FT,draw,587,0.149915,0.151912,0.128079,0.424534,0.850085
superliga-argentina,chutes_alvo_1x2,FT,home,587,0.558773,0.459636,0.256155,0.705510,0.446337
superliga-argentina,chutes_alvo_1x2,HT,away,587,0.294719,0.267766,0.208507,0.607968,0.705281
superliga-argentina,chutes_alvo_1x2,HT,draw,587,0.180579,0.245952,0.152524,0.484949,0.817717
superliga-argentina,chutes_alvo_1x2,HT,home,587,0.524702,0.466773,0.254828,0.708791,0.475298
superliga-argentina,dupla,FT,12,587,0.672913,0.709209,0.219416,0.630935,0.674617
superliga-argentina,dupla,FT,1x,587,0.727428,0.726597,0.198137,0.586395,0.722317
superliga-argentina,dupla,FT,x2,587,0.599659,0.575242,0.240802,0.677284,0.601363
superliga-argentina,dupla,HT,12,587,0.505963,0.541181,0.252139,0.696909,0.504259
superliga-argentina,dupla,HT,1x,587,0.795571,0.786408,0.163256,0.508346,0.797274
superliga-argentina,dupla,HT,x2,587,0.698467,0.690625,0.213695,0.619449,0.683135
superliga-argentina,escanteios,FT,over,11740,0.345656,0.355146,0.180796,0.538892,0.726150
superliga-argentina,escanteios,FT,under,11740,0.654344,0.644259,0.180814,0.540997,0.726150
superliga-argentina,escanteios,HT,over,8805,0.407382,0.416893,0.175779,0.528372,0.740943
superliga-argentina,escanteios,HT,under,8805,0.592618,0.583166,0.175765,0.528315,0.741056
superliga-argentina,escanteios_1x2,FT,away,587,0.335605,0.327798,0.222917,0.642094,0.678024
superliga-argentina,escanteios_1x2,FT,draw,587,0.100511,0.098424,0.091736,0.327549,0.896082
superliga-argentina,escanteios_1x2,FT,home,587,0.563884,0.575973,0.240069,0.673906,0.604770
superliga-argentina,escanteios_1x2,HT,away,587,0.304940,0.319414,0.207619,0.605138,0.695060
superliga-argentina,escanteios_1x2,HT,draw,587,0.192504,0.155321,0.155830,0.492190,0.807496
superliga-argentina,escanteios_1x2,HT,home,587,0.502555,0.523302,0.245104,0.683277,0.548552
superliga-argentina,escanteios_handicap,FT,away_minus_1_5,587,0.238501,0.260935,0.181518,0.550880,0.752981
superliga-argentina,escanteios_handicap,FT,away_minus_2_5,587,0.155026,0.196809,0.134924,0.443995,0.843271
superliga-argentina,escanteios_handicap,FT,away_minus_3_5,587,0.103918,0.141069,0.094712,0.339341,0.894378
superliga-argentina,escanteios_handicap,FT,away_minus_4_5,587,0.064736,0.097890,0.063305,0.253837,0.935264
superliga-argentina,escanteios_handicap,FT,away_plus_1_5,587,0.538330,0.510653,0.244723,0.682629,0.570698
superliga-argentina,escanteios_handicap,FT,away_plus_2_5,587,0.623509,0.592720,0.232161,0.655829,0.601363
superliga-argentina,escanteios_handicap,FT,away_plus_3_5,587,0.725724,0.674499,0.200454,0.588947,0.718910
superliga-argentina,escanteios_handicap,FT,away_plus_4_5,587,0.809199,0.750060,0.156158,0.488666,0.809199
superliga-argentina,escanteios_handicap,FT,home_minus_1_5,587,0.461670,0.470783,0.245103,0.682635,0.572402
superliga-argentina,escanteios_handicap,FT,home_minus_2_5,587,0.376491,0.379091,0.233091,0.657713,0.603066
superliga-argentina,escanteios_handicap,FT,home_minus_3_5,587,0.274276,0.292586,0.198868,0.585726,0.710392
superliga-argentina,escanteios_handicap,FT,home_minus_4_5,587,0.190801,0.214079,0.152693,0.476777,0.809199
superliga-argentina,escanteios_handicap,FT,home_plus_1_5,587,0.761499,0.754645,0.180696,0.549932,0.759796
superliga-argentina,escanteios_handicap,FT,home_plus_2_5,587,0.844974,0.826439,0.131391,0.475468,0.846678
superliga-argentina,escanteios_handicap,FT,home_plus_3_5,587,0.896082,0.884363,0.093061,0.337344,0.896082
superliga-argentina,escanteios_handicap,FT,home_plus_4_5,587,0.935264,0.924312,0.061388,0.251420,0.935264
superliga-argentina,escanteios_handicap,HT,away_minus_1_5,587,0.166951,0.211779,0.138778,0.448539,0.834753
superliga-argentina,escanteios_handicap,HT,away_minus_2_5,587,0.086882,0.119674,0.080546,0.298323,0.913118
superliga-argentina,escanteios_handicap,HT,away_plus_1_5,587,0.643952,0.606100,0.230086,0.651410,0.621806
superliga-argentina,escanteios_handicap,HT,away_plus_2_5,587,0.785349,0.738124,0.167760,0.515858,0.785349
superliga-argentina,escanteios_handicap,HT,home_minus_1_5,587,0.356048,0.359183,0.228388,0.648392,0.616695
superliga-argentina,escanteios_handicap,HT,home_minus_2_5,587,0.214651,0.221688,0.166708,0.518282,0.785349
superliga-argentina,escanteios_handicap,HT,home_plus_1_5,587,0.833049,0.818058,0.136707,0.442528,0.834753
superliga-argentina,escanteios_handicap,HT,home_plus_2_5,587,0.913118,0.907453,0.078767,0.297483,0.913118
superliga-argentina,escanteios_oddeven,FT,impar,587,0.514480,0.504546,0.249406,0.692242,0.534923
superliga-argentina,escanteios_oddeven,FT,par,587,0.485520,0.493078,0.249412,0.692254,0.534923
superliga-argentina,escanteios_oddeven,HT,impar,587,0.487223,0.497084,0.249589,0.692326,0.514480
superliga-argentina,escanteios_oddeven,HT,par,587,0.512777,0.503033,0.249595,0.692338,0.514480
superliga-argentina,faltas,FT,over,8218,0.607325,0.618717,0.191421,0.564367,0.707228
superliga-argentina,faltas,FT,under,8218,0.392675,0.381094,0.191410,0.564327,0.707228
superliga-argentina,gols,2T,over,2348,0.280239,0.279432,0.142598,0.437856,0.800256
superliga-argentina,gols,2T,under,2348,0.719761,0.720568,0.142598,0.437856,0.800256
superliga-argentina,gols,FT,over,9392,0.247764,0.245950,0.123962,0.392081,0.816333
superliga-argentina,gols,FT,under,9392,0.752236,0.754283,0.123962,0.392039,0.816120
superliga-argentina,gols,HT,over,4696,0.211670,0.207410,0.137975,0.427029,0.794293
superliga-argentina,gols,HT,under,4696,0.788330,0.792728,0.137981,0.431966,0.794293
superliga-argentina,gols_oddeven,FT,impar,587,0.477002,0.488689,0.249245,0.691251,0.519591
superliga-argentina,gols_oddeven,FT,par,587,0.522998,0.511311,0.249245,0.691251,0.521295
superliga-argentina,gols_oddeven,HT,impar,587,0.415673,0.444985,0.243836,0.680431,0.586031
superliga-argentina,gols_oddeven,HT,par,587,0.584327,0.555015,0.243836,0.680431,0.586031
superliga-argentina,impedimentos,FT,over,5870,0.432538,0.428676,0.207401,0.616256,0.681090
superliga-argentina,impedimentos,FT,under,5870,0.567462,0.569194,0.207285,0.616014,0.680920
