liga,family,period,direction,n,base_rate,mean_pred,brier,log_loss,accuracy
brasileirao-b,escanteios_exato,FT,eq_11,310,0.096774,0.099488,0.087712,0.324547,0.903226
brasileirao-b,escanteios_exato,FT,eq_12,310,0.087097,0.086281,0.078767,0.287531,0.912903
brasileirao-b,escanteios_exato,FT,eq_13,310,0.041935,0.070211,0.041585,0.180948,0.958065
brasileirao-b,escanteios_exato,FT,eq_14,310,0.051613,0.053888,0.049080,0.202429,0.948387
brasileirao-b,escanteios_exato,FT,eq_15_plus,310,0.093548,0.111574,0.094816,0.357700,0.906452
brasileirao-b,escanteios_exato,FT,eq_2,310,0.009677,0.010741,0.010033,0.049746,0.990323
brasileirao-b,escanteios_exato,FT,eq_3,310,0.041935,0.020047,0.039346,0.184645,0.958065
brasileirao-b,escanteios_exato,FT,eq_4,310,0.025806,0.032337,0.023991,0.110303,0.974194
brasileirao-b,escanteios_exato,FT,eq_5,310,0.058065,0.047819,0.054883,0.231440,0.941935
brasileirao-b,escanteios_exato,FT,eq_6,310,0.061290,0.065783,0.059667,0.248360,0.938710
brasileirao-b,escanteios_exato,FT,eq_7,310,0.119355,0.083884,0.107874,0.387263,0.880645
brasileirao-b,escanteios_exato,FT,eq_8,310,0.087097,0.098660,0.079536,0.293952,0.912903
brasileirao-b,escanteios_exato,FT,eq_9,310,0.100000,0.106923,0.091426,0.340008,0.900000
brasileirao-b,faltas,FT,over,4340,0.641475,0.646436,0.167652,0.504466,0.746083
brasileirao-b,faltas,FT,under,4340,0.358525,0.353564,0.167652,0.504466,0.746083
brasileirao-b,gols,2T,over,1240,0.322581,0.342902,0.141090,0.441063,0.808065
brasileirao-b,gols,2T,under,1240,0.677419,0.657098,0.141090,0.441063,0.808065
brasileirao-b,gols,FT,over,4960,0.283065,0.286922,0.123730,0.399885,0.820161
brasileirao-b,gols,FT,under,4960,0.716935,0.713078,0.123730,0.399885,0.820161
brasileirao-b,gols,HT,over,2480,0.240323,0.226132,0.143984,0.444441,0.784274
brasileirao-b,gols,HT,under,2480,0.759677,0.773868,0.143984,0.444441,0.784274
brasileirao-b,handicap,FT,away_minus_1,310,0.567742,0.394870,0.279614,0.770872,0.509677
brasileirao-b,handicap,FT,away_minus_2,310,0.829032,0.643305,0.192008,0.569215,0.716129
brasileirao-b,handicap,FT,away_plus_1,310,0.070968,0.043045,0.067193,0.315078,0.929032
brasileirao-b,handicap,FT,away_plus_2,310,0.019355,0.010308,0.018845,0.146629,0.980645
brasileirao-b,handicap,FT,draw_minus_1,310,0.261290,0.248435,0.194832,0.578844,0.738710
brasileirao-b,handicap,FT,draw_minus_2,310,0.129032,0.179902,0.112967,0.385735,0.870968
brasileirao-b,handicap,FT,draw_plus_1,310,0.177419,0.102153,0.152515,0.521816,0.822581
brasileirao-b,handicap,FT,draw_plus_2,310,0.051613,0.032738,0.049552,0.211628,0.948387
brasileirao-b,handicap,FT,home_minus_1,310,0.170968,0.356695,0.192008,0.569215,0.716129
brasileirao-b,handicap,FT,home_minus_2,310,0.041935,0.176793,0.075149,0.290170,0.941935
brasileirao-b,handicap,FT,home_plus_1,310,0.751613,0.854801,0.198752,0.671365,0.748387
brasileirao-b,handicap,FT,home_plus_2,310,0.929032,0.956955,0.067193,0.315078,0.929032
brasileirao-b,htft,FULL,1_1,310,0.206452,0.362920,0.190198,0.565987,0.741935
brasileirao-b,htft,FULL,1_2,310,0.016129,0.007072,0.016090,0.100197,0.983871
brasileirao-b,htft,FULL,1_x,310,0.048387,0.029915,0.046312,0.198425,0.951613
brasileirao-b,htft,FULL,2_1,310,0.032258,0.019995,0.031322,0.147099,0.967742
brasileirao-b,htft,FULL,2_2,310,0.096774,0.072425,0.086495,0.322362,0.903226
brasileirao-b,htft,FULL,2_x,310,0.067742,0.030083,0.064069,0.257561,0.932258
brasileirao-b,htft,FULL,x_1,310,0.193548,0.225823,0.156721,0.493120,0.806452
brasileirao-b,htft,FULL,x_2,310,0.135484,0.068158,0.122897,0.486062,0.864516
brasileirao-b,htft,FULL,x_x,310,0.203226,0.183608,0.167042,0.528066,0.796774
brasileirao-b,impedimentos,FT,over,3100,0.362258,0.411111,0.201996,0.591307,0.694839
brasileirao-b,impedimentos,FT,under,3100,0.637742,0.588889,0.201996,0.591307,0.694839
brasileirao-b,marca,FT,away_nao,310,0.361290,0.548123,0.272422,0.784922,0.487097
brasileirao-b,marca,FT,away_sim,310,0.638710,0.451877,0.272422,0.784922,0.487097
brasileirao-b,marca,FT,home_nao,310,0.216129,0.216542,0.172201,0.529459,0.770968
brasileirao-b,marca,FT,home_sim,310,0.783871,0.783458,0.172201,0.529459,0.770968
brasileirao-b,margem,FT,away_1,310,0.177419,0.102153,0.152515,0.521816,0.822581
brasileirao-b,margem,FT,away_2,310,0.051613,0.032738,0.049552,0.211628,0.948387
brasileirao-b,margem,FT,away_3,310,0.016129,0.008085,0.015827,0.133601,0.983871
brasileirao-b,margem,FT,away_4_plus,310,0.003226,0.002223,0.003244,0.021614,0.996774
brasileirao-b,margem,FT,draw,310,0.319355,0.249672,0.223649,0.648739,0.680645
brasileirao-b,margem,FT,home_1,310,0.261290,0.248435,0.194832,0.578844,0.738710
brasileirao-b,margem,FT,home_2,310,0.129032,0.179902,0.112967,0.385735,0.870968
brasileirao-b,margem,FT,home_3,310,0.029032,0.100085,0.035594,0.172212,0.970968
brasileirao-b,margem,FT,home_4_plus,310,0.012903,0.076708,0.023290,0.135260,0.983871
bundesliga,1x2,2T,away,1353,0.280857,0.194213,0.202445,0.610469,0.726534
bundesliga,1x2,2T,draw,1353,0.328899,0.293303,0.223130,0.640347,0.668884
bundesliga,1x2,2T,home,1353,0.390244,0.512484,0.243968,0.692834,0.578714
bundesliga,1x2,FT,away,1353,0.308943,0.202359,0.203888,0.610456,0.704361
bundesliga,1x2,FT,draw,1353,0.251293,0.197189,0.191439,0.577686,0.748707
bundesliga,1x2,FT,home,1353,0.439763,0.600452,0.250147,0.712916,0.567627
bundesliga,1x2,HT,away,1353,0.280857,0.177292,0.200034,0.601466,0.722838
bundesliga,1x2,HT,draw,1353,0.360680,0.388877,0.232396,0.657497,0.633407
bundesliga,1x2,HT,home,1353,0.358463,0.433831,0.221913,0.643864,0.652624
bundesliga,asian_handicap,FT,away_minus_0_5,1353,0.560237,0.399548,0.250147,0.712916,0.567627
bundesliga,asian_handicap,FT,away_minus_1,1114,0.680431,0.606473,0.195398,0.587434,0.720826
bundesliga,asian_handicap,FT,away_minus_1_5,1353,0.736881,0.600423,0.200183,0.596488,0.710273
bundesliga,asian_handicap,FT,away_minus_2,1170,0.852137,0.775249,0.122663,0.401594,0.841880
bundesliga,asian_handicap,FT,away_plus_0_5,1353,0.308943,0.202359,0.203888,0.610456,0.704361
bundesliga,asian_handicap,FT,away_plus_1,1143,0.181977,0.193896,0.133486,0.422558,0.823272
bundesliga,asian_handicap,FT,away_plus_1_5,1353,0.153732,0.089691,0.124693,0.426310,0.847007
bundesliga,asian_handicap,FT,away_plus_2,1241,0.077357,0.086594,0.065260,0.238338,0.921031
bundesliga,asian_handicap,FT,home_minus_0_5,1353,0.439763,0.600452,0.250147,0.712916,0.567627
bundesliga,asian_handicap,FT,home_minus_1,1114,0.319569,0.393527,0.195398,0.587434,0.720826
bundesliga,asian_handicap,FT,home_minus_1_5,1353,0.263119,0.399577,0.200183,0.596488,0.710273
bundesliga,asian_handicap,FT,home_minus_2,1170,0.147863,0.224751,0.122663,0.401594,0.841880
bundesliga,asian_handicap,FT,home_plus_0_5,1353,0.691057,0.797641,0.203888,0.610456,0.704361
bundesliga,asian_handicap,FT,home_plus_1,1143,0.818023,0.806104,0.133486,0.422558,0.823272
bundesliga,asian_handicap,FT,home_plus_1_5,1353,0.846268,0.910309,0.124693,0.426310,0.847007
bundesliga,asian_handicap,FT,home_plus_2,1241,0.922643,0.913406,0.065260,0.238338,0.921031
bundesliga,asian_total,FT,over,6538,0.637810,0.621157,0.195896,0.577240,0.699908
bundesliga,asian_total,FT,under,6538,0.362190,0.378843,0.195896,0.577240,0.699908
bundesliga,asian_total,HT,over,2797,0.508759,0.488255,0.239887,0.673745,0.596711
bundesliga,asian_total,HT,under,2797,0.491241,0.511745,0.239887,0.673745,0.596711
bundesliga,btts,FT,nao,1353,0.396896,0.463073,0.250002,0.702878,0.566149
bundesliga,btts,FT,sim,1353,0.603104,0.536927,0.250002,0.702878,0.566149
bundesliga,btts,HT,nao,1353,0.756837,0.809311,0.186963,0.564841,0.756837
bundesliga,btts,HT,sim,1353,0.243163,0.190689,0.186963,0.564841,0.756837
bundesliga,btts_algum_tempo,FULL,nao,1353,0.522542,0.553783,0.253778,0.710493,0.533629
bundesliga,btts_algum_tempo,FULL,sim,1353,0.477458,0.446217,0.253778,0.710493,0.533629
bundesliga,btts_ambos_tempos,FULL,nao,1353,0.926829,0.934376,0.067791,0.261753,0.926829
bundesliga,btts_ambos_tempos,FULL,sim,1353,0.073171,0.065624,0.067791,0.261753,0.926829
bundesliga,cartoes,FT,over,20295,0.460163,0.417312,0.172885,0.525605,0.750678
bundesliga,cartoes,FT,under,20295,0.539837,0.582688,0.172885,0.525605,0.750678
bundesliga,cartoes,HT,over,10824,0.756929,0.270281,0.406213,1.208313,0.378234
bundesliga,cartoes,HT,under,10824,0.243071,0.729719,0.406213,1.208313,0.378234
bundesliga,cartoes_1x2,FT,away,1353,0.435329,0.446458,0.246986,0.688490,0.563932
bundesliga,cartoes_1x2,FT,draw,1353,0.228381,0.210415,0.176603,0.538609,0.771619
bundesliga,cartoes_1x2,FT,home,1353,0.336290,0.343127,0.221800,0.634976,0.652624
bundesliga,chutes,FT,over,41943,0.644231,0.656224,0.158140,0.477744,0.762201
bundesliga,chutes,FT,under,41943,0.355769,0.343776,0.158140,0.477744,0.762201
bundesliga,chutes,HT,over,17589,0.984763,0.841124,0.054380,0.204640,0.937177
bundesliga,chutes,HT,under,17589,0.015237,0.158876,0.054380,0.204640,0.937177
bundesliga,chutes_alvo,FT,over,23001,0.650015,0.670165,0.183118,0.543067,0.715404
bundesliga,chutes_alvo,FT,under,23001,0.349985,0.329835,0.183118,0.543067,0.715404
bundesliga,chutes_alvo,HT,over,12177,0.924776,0.548694,0.232573,0.648954,0.688101
bundesliga,chutes_alvo,HT,under,12177,0.075224,0.451306,0.232573,0.648954,0.688101
bundesliga,correct_score,FT,0_0,1353,0.049520,0.052158,0.047673,0.202211,0.950480
bundesliga,correct_score,FT,0_1,1353,0.056171,0.043859,0.052905,0.216283,0.943829
bundesliga,correct_score,FT,0_2,1353,0.037694,0.027990,0.036302,0.164637,0.962306
bundesliga,correct_score,FT,0_3,1353,0.025868,0.012529,0.025101,0.123874,0.974132
bundesliga,correct_score,FT,0_4,1353,0.010347,0.004836,0.010131,0.053151,0.989653
bundesliga,correct_score,FT,1_0,1353,0.059128,0.082463,0.057538,0.236325,0.940872
bundesliga,correct_score,FT,1_1,1353,0.118995,0.087909,0.105706,0.371632,0.881005
bundesliga,correct_score,FT,1_2,1353,0.063562,0.046775,0.059364,0.238688,0.936438
bundesliga,correct_score,FT,1_3,1353,0.036955,0.019991,0.035714,0.160569,0.963045
bundesliga,correct_score,FT,1_4,1353,0.015521,0.007348,0.015201,0.080125,0.984479
bundesliga,correct_score,FT,2_0,1353,0.066519,0.087973,0.062461,0.243453,0.933481
bundesliga,correct_score,FT,2_1,1353,0.079084,0.081696,0.073070,0.279057,0.920916
bundesliga,correct_score,FT,2_2,1353,0.061345,0.043565,0.058026,0.237242,0.938655
bundesliga,correct_score,FT,2_3,1353,0.028086,0.017682,0.027073,0.128174,0.971914
bundesliga,correct_score,FT,2_4,1353,0.007391,0.006153,0.007329,0.041372,0.992609
bundesliga,correct_score,FT,3_0,1353,0.038433,0.065812,0.037815,0.168178,0.961567
bundesliga,correct_score,FT,3_1,1353,0.054693,0.058547,0.051313,0.214748,0.945307
bundesliga,correct_score,FT,3_2,1353,0.033259,0.029721,0.032393,0.150201,0.966741
bundesliga,correct_score,FT,3_3,1353,0.019217,0.011429,0.018890,0.096597,0.980783
bundesliga,correct_score,FT,3_4,1353,0.007391,0.003757,0.007367,0.048400,0.992609
bundesliga,correct_score,FT,4_0,1353,0.028825,0.040658,0.027443,0.122155,0.971175
bundesliga,correct_score,FT,4_1,1353,0.018477,0.034578,0.018461,0.094361,0.981523
bundesliga,correct_score,FT,4_2,1353,0.013304,0.016685,0.013154,0.071690,0.986696
bundesliga,correct_score,FT,4_3,1353,0.005174,0.006072,0.005139,0.031073,0.994826
bundesliga,correct_score,FT,4_4,1353,0.002217,0.001884,0.002218,0.017021,0.997783
bundesliga,correct_score,FT,other_away,1353,0.019956,0.011441,0.019196,0.094621,0.980044
bundesliga,correct_score,FT,other_draw,1353,0.000000,0.000245,0.000000,0.000245,1.000000
bundesliga,correct_score,FT,other_home,1353,0.042868,0.096246,0.049794,0.200325,0.947524
bundesliga,correct_score,HT,0_0,1353,0.226164,0.284829,0.179995,0.546018,0.769401
bundesliga,correct_score,HT,0_1,1353,0.157428,0.113801,0.132531,0.439491,0.842572
bundesliga,correct_score,HT,0_2,1353,0.056171,0.029308,0.052280,0.212005,0.943829
bundesliga,correct_score,HT,1_0,1353,0.179601,0.222440,0.147781,0.479322,0.820399
bundesliga,correct_score,HT,1_1,1353,0.118995,0.095157,0.104798,0.364757,0.881005
bundesliga,correct_score,HT,1_2,1353,0.038433,0.021082,0.037147,0.169909,0.961567
bundesliga,correct_score,HT,2_0,1353,0.083518,0.103451,0.075318,0.278451,0.916482
bundesliga,correct_score,HT,2_1,1353,0.041390,0.038941,0.039851,0.174256,0.958610
bundesliga,correct_score,HT,2_2,1353,0.013304,0.008480,0.013176,0.073533,0.986696
bundesliga,correct_score,HT,other,1353,0.084996,0.082510,0.077997,0.289727,0.913525
bundesliga,dnb,2T,away,908,0.418502,0.280467,0.245549,0.719887,0.613436
bundesliga,dnb,2T,home,908,0.581498,0.719533,0.245549,0.719887,0.613436
bundesliga,dnb,FT,away,1013,0.412636,0.261420,0.229896,0.684561,0.650543
bundesliga,dnb,FT,home,1013,0.587364,0.738580,0.229896,0.684561,0.650543
bundesliga,dnb,HT,away,865,0.439306,0.299514,0.236913,0.693110,0.633526
bundesliga,dnb,HT,home,865,0.560694,0.700486,0.236913,0.693110,0.633526
bundesliga,dupla,2T,12,1353,0.671101,0.706697,0.223130,0.640347,0.668884
bundesliga,dupla,2T,1x,1353,0.719143,0.805787,0.202445,0.610469,0.726534
bundesliga,dupla,2T,x2,1353,0.609756,0.487516,0.243968,0.692834,0.578714
bundesliga,dupla,FT,12,1353,0.748707,0.802811,0.191439,0.577686,0.748707
bundesliga,dupla,FT,1x,1353,0.691057,0.797641,0.203888,0.610456,0.704361
bundesliga,dupla,FT,x2,1353,0.560237,0.399548,0.250147,0.712916,0.567627
bundesliga,dupla,HT,12,1353,0.639320,0.611123,0.232396,0.657497,0.633407
bundesliga,dupla,HT,1x,1353,0.719143,0.822708,0.200034,0.601466,0.722838
bundesliga,dupla,HT,x2,1353,0.641537,0.566169,0.221913,0.643864,0.652624
bundesliga,escanteios,FT,over,27060,0.423171,0.425798,0.197261,0.583792,0.702956
bundesliga,escanteios,FT,under,27060,0.576829,0.574202,0.197261,0.583792,0.702956
bundesliga,escanteios,HT,over,20295,0.449273,0.407584,0.185248,0.555242,0.726928
bundesliga,escanteios,HT,under,20295,0.550727,0.592416,0.185248,0.555242,0.726928
bundesliga,escanteios_1x2,FT,away,1353,0.354767,0.341316,0.213986,0.617337,0.670362
bundesliga,escanteios_1x2,FT,draw,1353,0.099039,0.118667,0.089344,0.323377,0.900961
bundesliga,escanteios_1x2,FT,home,1353,0.546194,0.540017,0.232822,0.657315,0.610495
bundesliga,escanteios_1x2,HT,away,1353,0.339985,0.335312,0.215093,0.619998,0.670362
bundesliga,escanteios_1x2,HT,draw,1353,0.154472,0.198300,0.132314,0.435952,0.845528
bundesliga,escanteios_1x2,HT,home,1353,0.505543,0.466388,0.243084,0.679168,0.556541
bundesliga,escanteios_exato,FT,eq_0,1353,0.000000,0.000111,0.000000,0.000111,1.000000
bundesliga,escanteios_exato,FT,eq_1,1353,0.000739,0.000943,0.000740,0.005953,0.999261
bundesliga,escanteios_exato,FT,eq_10,1353,0.118256,0.116809,0.104688,0.365898,0.881744
bundesliga,escanteios_exato,FT,eq_11,1353,0.099778,0.103715,0.089967,0.325143,0.900222
bundesliga,escanteios_exato,FT,eq_12,1353,0.082040,0.085442,0.075449,0.284332,0.917960
bundesliga,escanteios_exato,FT,eq_13,1353,0.071693,0.065754,0.067390,0.265685,0.928307
bundesliga,escanteios_exato,FT,eq_14,1353,0.050259,0.047546,0.048248,0.206032,0.949741
bundesliga,escanteios_exato,FT,eq_15_plus,1353,0.090909,0.083126,0.086535,0.330758,0.909091
bundesliga,escanteios_exato,FT,eq_2,1353,0.005913,0.004075,0.005867,0.038212,0.994087
bundesliga,escanteios_exato,FT,eq_3,1353,0.008130,0.011925,0.008163,0.048358,0.991870
bundesliga,escanteios_exato,FT,eq_4,1353,0.036216,0.026560,0.035171,0.162466,0.963784
bundesliga,escanteios_exato,FT,eq_5,1353,0.046563,0.048005,0.044961,0.194474,0.953437
bundesliga,escanteios_exato,FT,eq_6,1353,0.069475,0.073308,0.065676,0.261911,0.930525
bundesliga,escanteios_exato,FT,eq_7,1353,0.101256,0.097248,0.091928,0.334175,0.898744
bundesliga,escanteios_exato,FT,eq_8,1353,0.119734,0.114360,0.105803,0.368574,0.880266
bundesliga,escanteios_exato,FT,eq_9,1353,0.099039,0.121072,0.090136,0.327180,0.900961
bundesliga,faltas,FT,over,18942,0.462412,0.515719,0.196380,0.578336,0.702407
bundesliga,faltas,FT,under,18942,0.537588,0.484281,0.196380,0.578336,0.702407
bundesliga,gols,2T,over,5412,0.419993,0.470447,0.170222,0.518105,0.755358
bundesliga,gols,2T,under,5412,0.580007,0.529553,0.170222,0.518105,0.755358
bundesliga,gols,FT,over,21648,0.390660,0.397375,0.146898,0.456287,0.787740
bundesliga,gols,FT,under,21648,0.609340,0.602625,0.146898,0.456287,0.787740
bundesliga,gols,HT,over,10824,0.350148,0.312371,0.175262,0.528663,0.737990
bundesliga,gols,HT,under,10824,0.649852,0.687629,0.175262,0.528663,0.737990
bundesliga,handicap,FT,away_minus_1,1353,0.560237,0.399548,0.250147,0.712916,0.567627
bundesliga,handicap,FT,away_minus_2,1353,0.736881,0.600423,0.200183,0.596488,0.710273
bundesliga,handicap,FT,away_plus_1,1353,0.153732,0.089691,0.124693,0.426310,0.847007
bundesliga,handicap,FT,away_plus_2,1353,0.070953,0.034265,0.063161,0.249903,0.927568
bundesliga,handicap,FT,draw_minus_1,1353,0.176644,0.200875,0.146588,0.470769,0.823356
bundesliga,handicap,FT,draw_minus_2,1353,0.135255,0.166410,0.116638,0.400804,0.864745
bundesliga,handicap,FT,draw_plus_1,1353,0.155211,0.112668,0.130237,0.435431,0.844789
bundesliga,handicap,FT,draw_plus_2,1353,0.082779,0.055426,0.076192,0.292671,0.917221
bundesliga,handicap,FT,home_minus_1,1353,0.263119,0.399577,0.200183,0.596488,0.710273
bundesliga,handicap,FT,home_minus_2,1353,0.127864,0.233167,0.121651,0.398771,0.843311
bundesliga,handicap,FT,home_plus_1,1353,0.691057,0.797641,0.203888,0.610456,0.704361
bundesliga,handicap,FT,home_plus_2,1353,0.846268,0.910309,0.124693,0.426310,0.847007
bundesliga,htft,FULL,1_1,1353,0.286031,0.382998,0.201081,0.598108,0.701404
bundesliga,htft,FULL,1_2,1353,0.022912,0.014736,0.022512,0.116237,0.977088
bundesliga,htft,FULL,1_x,1353,0.049520,0.036096,0.047387,0.202981,0.950480
bundesliga,htft,FULL,2_1,1353,0.035477,0.030339,0.034339,0.155124,0.964523
bundesliga,htft,FULL,2_2,1353,0.186253,0.110744,0.144234,0.465739,0.814486
bundesliga,htft,FULL,2_x,1353,0.059128,0.036209,0.056244,0.234247,0.940872
bundesliga,htft,FULL,x_1,1353,0.118256,0.190417,0.108934,0.378362,0.881744
bundesliga,htft,FULL,x_2,1353,0.099778,0.079107,0.089696,0.326048,0.900222
bundesliga,htft,FULL,x_x,1353,0.142646,0.119352,0.123780,0.417289,0.857354
bundesliga,impedimentos,FT,over,13530,0.485218,0.512353,0.209781,0.610332,0.676792
bundesliga,impedimentos,FT,under,13530,0.514782,0.487647,0.209781,0.610332,0.676792
bundesliga,marca,FT,away_nao,1353,0.257945,0.371280,0.202477,0.590801,0.688840
bundesliga,marca,FT,away_sim,1353,0.742055,0.628720,0.202477,0.590801,0.688840
bundesliga,marca,FT,home_nao,1353,0.188470,0.143951,0.150313,0.489138,0.810052
bundesliga,marca,FT,home_sim,1353,0.811530,0.856049,0.150313,0.489138,0.810052
bundesliga,margem,FT,away_1,1353,0.155211,0.112668,0.130237,0.435431,0.844789
bundesliga,margem,FT,away_2,1353,0.082779,0.055426,0.076192,0.292671,0.917221
bundesliga,margem,FT,away_3,1353,0.044346,0.022208,0.041772,0.183361,0.955654
bundesliga,margem,FT,away_4_plus,1353,0.026608,0.012057,0.025335,0.115520,0.973392
bundesliga,margem,FT,draw,1353,0.251293,0.197189,0.191439,0.577686,0.748707
bundesliga,margem,FT,home_1,1353,0.176644,0.200875,0.146588,0.470769,0.823356
bundesliga,margem,FT,home_2,1353,0.135255,0.166410,0.116638,0.400804,0.864745
bundesliga,margem,FT,home_3,1353,0.065041,0.109978,0.062380,0.246737,0.934959
bundesliga,margem,FT,home_4_plus,1353,0.062823,0.123188,0.066860,0.246466,0.918699
championship,1x2,2T,away,435,0.278161,0.231045,0.213121,0.634228,0.710345
championship,1x2,2T,draw,435,0.374713,0.353473,0.240806,0.676246,0.618391
championship,1x2,2T,home,435,0.347126,0.415483,0.242359,0.679266,0.572414
championship,1x2,FT,away,435,0.314943,0.256236,0.223541,0.650298,0.673563
championship,1x2,FT,draw,435,0.252874,0.247793,0.192687,0.577135,0.747126
championship,1x2,FT,home,435,0.432184,0.495970,0.257331,0.712459,0.528736
championship,1x2,HT,away,435,0.248276,0.200730,0.188397,0.572957,0.756322
championship,1x2,HT,draw,435,0.409195,0.454104,0.250740,0.694809,0.528736
championship,1x2,HT,home,435,0.342529,0.345166,0.229823,0.657828,0.645977
championship,asian_handicap,FT,away_minus_0_5,435,0.567816,0.504030,0.257331,0.712459,0.528736
championship,asian_handicap,FT,away_minus_1,336,0.735119,0.727642,0.203683,0.606729,0.720238
championship,asian_handicap,FT,away_minus_1_5,435,0.795402,0.720237,0.184463,0.558949,0.756322
championship,asian_handicap,FT,away_minus_2,381,0.908136,0.868292,0.092470,0.338965,0.900262
championship,asian_handicap,FT,away_plus_0_5,435,0.314943,0.256236,0.223541,0.650298,0.673563
championship,asian_handicap,FT,away_plus_1,357,0.165266,0.247744,0.156969,0.489060,0.795518
championship,asian_handicap,FT,away_plus_1_5,435,0.135632,0.111329,0.125047,0.435947,0.857471
championship,asian_handicap,FT,away_plus_2,391,0.038363,0.110496,0.050273,0.204193,0.948849
championship,asian_handicap,FT,home_minus_0_5,435,0.432184,0.495970,0.257331,0.712459,0.528736
championship,asian_handicap,FT,home_minus_1,336,0.264881,0.272358,0.203683,0.606729,0.720238
championship,asian_handicap,FT,home_minus_1_5,435,0.204598,0.279763,0.184463,0.558949,0.756322
