liga,family,period,prob_bin,bin_lo,bin_hi,n,mean_pred,observed_freq,gap
serie-a,cartoes_1x2,FT,4,0.40,0.50,1073,0.448787,0.446412,-0.002375
serie-a,cartoes_1x2,FT,5,0.50,0.60,521,0.538821,0.476008,-0.062813
serie-a,cartoes_1x2,FT,6,0.60,0.70,114,0.635210,0.596491,-0.038719
serie-a,cartoes_1x2,FT,7,0.70,0.80,3,0.723517,0.666667,-0.056850
serie-a,chutes,FT,0,0.00,0.10,20348,0.028401,0.075634,0.047233
serie-a,chutes,FT,1,0.10,0.20,8670,0.148582,0.238985,0.090403
serie-a,chutes,FT,2,0.20,0.30,8417,0.250181,0.316621,0.066440
serie-a,chutes,FT,3,0.30,0.40,7705,0.349229,0.388319,0.039090
serie-a,chutes,FT,4,0.40,0.50,7808,0.450604,0.465292,0.014688
serie-a,chutes,FT,5,0.50,0.60,7808,0.549396,0.534708,-0.014688
serie-a,chutes,FT,6,0.60,0.70,7705,0.650771,0.611681,-0.039090
serie-a,chutes,FT,7,0.70,0.80,8417,0.749819,0.683379,-0.066440
serie-a,chutes,FT,8,0.80,0.90,8670,0.851418,0.761015,-0.090403
serie-a,chutes,FT,9,0.90,1.00,20348,0.971599,0.924366,-0.047233
serie-a,chutes,HT,0,0.00,0.10,10523,0.039319,0.000665,-0.038654
serie-a,chutes,HT,1,0.10,0.20,4617,0.143151,0.009747,-0.133405
serie-a,chutes,HT,2,0.20,0.30,2820,0.248789,0.060284,-0.188506
serie-a,chutes,HT,3,0.30,0.40,2041,0.349004,0.215581,-0.133423
serie-a,chutes,HT,4,0.40,0.50,2203,0.446770,0.352701,-0.094069
serie-a,chutes,HT,5,0.50,0.60,2203,0.553230,0.647299,0.094069
serie-a,chutes,HT,6,0.60,0.70,2041,0.650996,0.784419,0.133423
serie-a,chutes,HT,7,0.70,0.80,2820,0.751211,0.939716,0.188506
serie-a,chutes,HT,8,0.80,0.90,4617,0.856849,0.990253,0.133405
serie-a,chutes,HT,9,0.90,1.00,10523,0.960681,0.999335,0.038654
serie-a,chutes_alvo,FT,0,0.00,0.10,5124,0.074267,0.107533,0.033266
serie-a,chutes_alvo,FT,1,0.10,0.20,2828,0.165284,0.211103,0.045819
serie-a,chutes_alvo,FT,2,0.20,0.30,9128,0.240852,0.261832,0.020980
serie-a,chutes_alvo,FT,3,0.30,0.40,5964,0.371559,0.402247,0.030688
serie-a,chutes_alvo,FT,4,0.40,0.50,5992,0.433891,0.417557,-0.016334
serie-a,chutes_alvo,FT,5,0.50,0.60,5992,0.566109,0.582443,0.016334
serie-a,chutes_alvo,FT,6,0.60,0.70,5964,0.628441,0.597753,-0.030688
serie-a,chutes_alvo,FT,7,0.70,0.80,9128,0.759148,0.738168,-0.020980
serie-a,chutes_alvo,FT,8,0.80,0.90,2828,0.834716,0.788897,-0.045819
serie-a,chutes_alvo,FT,9,0.90,1.00,5124,0.925733,0.892467,-0.033266
serie-a,chutes_alvo,HT,1,0.10,0.20,3416,0.182115,0.024005,-0.158110
serie-a,chutes_alvo,HT,2,0.20,0.30,5124,0.248231,0.791179,0.542947
serie-a,chutes_alvo,HT,3,0.30,0.40,1708,0.338509,0.012881,-0.325628
serie-a,chutes_alvo,HT,4,0.40,0.50,5124,0.474936,0.516003,0.041067
serie-a,chutes_alvo,HT,5,0.50,0.60,5124,0.525064,0.483997,-0.041067
serie-a,chutes_alvo,HT,6,0.60,0.70,1708,0.661491,0.987119,0.325628
serie-a,chutes_alvo,HT,7,0.70,0.80,5124,0.751769,0.208821,-0.542947
serie-a,chutes_alvo,HT,8,0.80,0.90,3416,0.817885,0.975995,0.158110
serie-a,correct_score,FT,0,0.00,0.10,43725,0.026645,0.028176,0.001531
serie-a,correct_score,FT,1,0.10,0.20,3963,0.127659,0.116074,-0.011586
serie-a,correct_score,FT,2,0.20,0.30,109,0.235617,0.128440,-0.107177
serie-a,correct_score,FT,3,0.30,0.40,16,0.337310,0.125000,-0.212310
serie-a,correct_score,FT,4,0.40,0.50,5,0.445826,0.000000,-0.445826
serie-a,correct_score,FT,5,0.50,0.60,4,0.541579,0.000000,-0.541579
serie-a,correct_score,FT,7,0.70,0.80,1,0.732364,0.000000,-0.732364
serie-a,correct_score,FT,8,0.80,0.90,1,0.840111,0.000000,-0.840111
serie-a,correct_score,HT,0,0.00,0.10,11364,0.036682,0.041535,0.004853
serie-a,correct_score,HT,1,0.10,0.20,2733,0.140334,0.147091,0.006757
serie-a,correct_score,HT,2,0.20,0.30,1682,0.249562,0.247325,-0.002237
serie-a,correct_score,HT,3,0.30,0.40,943,0.346209,0.307529,-0.038680
serie-a,correct_score,HT,4,0.40,0.50,318,0.433728,0.355346,-0.078382
serie-a,correct_score,HT,5,0.50,0.60,26,0.531628,0.307692,-0.223936
serie-a,correct_score,HT,6,0.60,0.70,9,0.627178,0.333333,-0.293845
serie-a,correct_score,HT,7,0.70,0.80,3,0.764368,1.000000,0.235632
serie-a,correct_score,HT,8,0.80,0.90,2,0.846875,0.500000,-0.346875
serie-a,dnb,2T,0,0.00,0.10,106,0.069253,0.235849,0.166596
serie-a,dnb,2T,1,0.10,0.20,273,0.152668,0.216117,0.063449
serie-a,dnb,2T,2,0.20,0.30,223,0.251429,0.336323,0.084894
serie-a,dnb,2T,3,0.30,0.40,249,0.347958,0.453815,0.105858
serie-a,dnb,2T,4,0.40,0.50,258,0.449834,0.422481,-0.027354
serie-a,dnb,2T,5,0.50,0.60,258,0.550166,0.577519,0.027354
serie-a,dnb,2T,6,0.60,0.70,249,0.652042,0.546185,-0.105858
serie-a,dnb,2T,7,0.70,0.80,223,0.748571,0.663677,-0.084894
serie-a,dnb,2T,8,0.80,0.90,273,0.847332,0.783883,-0.063449
serie-a,dnb,2T,9,0.90,1.00,106,0.930747,0.764151,-0.166596
serie-a,dnb,FT,0,0.00,0.10,213,0.061716,0.154930,0.093214
serie-a,dnb,FT,1,0.10,0.20,288,0.145565,0.229167,0.083602
serie-a,dnb,FT,2,0.20,0.30,242,0.251423,0.314050,0.062626
serie-a,dnb,FT,3,0.30,0.40,242,0.348018,0.384298,0.036280
serie-a,dnb,FT,4,0.40,0.50,257,0.448744,0.428016,-0.020729
serie-a,dnb,FT,5,0.50,0.60,257,0.551256,0.571984,0.020729
serie-a,dnb,FT,6,0.60,0.70,242,0.651982,0.615702,-0.036280
serie-a,dnb,FT,7,0.70,0.80,242,0.748577,0.685950,-0.062626
serie-a,dnb,FT,8,0.80,0.90,288,0.854435,0.770833,-0.083602
serie-a,dnb,FT,9,0.90,1.00,213,0.938284,0.845070,-0.093214
serie-a,dnb,HT,0,0.00,0.10,59,0.077255,0.152542,0.075288
serie-a,dnb,HT,1,0.10,0.20,207,0.154224,0.294686,0.140462
serie-a,dnb,HT,2,0.20,0.30,229,0.248128,0.296943,0.048815
serie-a,dnb,HT,3,0.30,0.40,244,0.346729,0.393443,0.046714
serie-a,dnb,HT,4,0.40,0.50,250,0.452251,0.412000,-0.040251
serie-a,dnb,HT,5,0.50,0.60,250,0.547749,0.588000,0.040251
serie-a,dnb,HT,6,0.60,0.70,244,0.653271,0.606557,-0.046714
serie-a,dnb,HT,7,0.70,0.80,229,0.751872,0.703057,-0.048815
serie-a,dnb,HT,8,0.80,0.90,207,0.845776,0.705314,-0.140462
serie-a,dnb,HT,9,0.90,1.00,59,0.922745,0.847458,-0.075288
serie-a,dupla,2T,0,0.00,0.10,1,0.043244,0.000000,-0.043244
serie-a,dupla,2T,1,0.10,0.20,12,0.157327,0.333333,0.176007
serie-a,dupla,2T,2,0.20,0.30,94,0.258634,0.489362,0.230728
serie-a,dupla,2T,3,0.30,0.40,215,0.356389,0.451163,0.094774
serie-a,dupla,2T,4,0.40,0.50,380,0.450909,0.526316,0.075407
serie-a,dupla,2T,5,0.50,0.60,708,0.560140,0.615819,0.055680
serie-a,dupla,2T,6,0.60,0.70,1671,0.652222,0.642729,-0.009493
serie-a,dupla,2T,7,0.70,0.80,1003,0.746254,0.703888,-0.042366
serie-a,dupla,2T,8,0.80,0.90,733,0.847899,0.802183,-0.045716
serie-a,dupla,2T,9,0.90,1.00,307,0.929458,0.863192,-0.066266
serie-a,dupla,FT,0,0.00,0.10,19,0.070815,0.210526,0.139712
serie-a,dupla,FT,1,0.10,0.20,128,0.156813,0.335938,0.179125
serie-a,dupla,FT,2,0.20,0.30,250,0.256495,0.400000,0.143505
serie-a,dupla,FT,3,0.30,0.40,309,0.348912,0.440129,0.091218
serie-a,dupla,FT,4,0.40,0.50,391,0.452247,0.529412,0.077165
serie-a,dupla,FT,5,0.50,0.60,418,0.551796,0.602871,0.051075
serie-a,dupla,FT,6,0.60,0.70,656,0.656907,0.661585,0.004678
serie-a,dupla,FT,7,0.70,0.80,1595,0.750447,0.705956,-0.044491
serie-a,dupla,FT,8,0.80,0.90,920,0.845484,0.797826,-0.047658
serie-a,dupla,FT,9,0.90,1.00,438,0.934762,0.867580,-0.067182
serie-a,dupla,HT,1,0.10,0.20,3,0.134128,0.333333,0.199205
serie-a,dupla,HT,2,0.20,0.30,13,0.251576,0.307692,0.056117
serie-a,dupla,HT,3,0.30,0.40,83,0.359483,0.457831,0.098349
serie-a,dupla,HT,4,0.40,0.50,455,0.466183,0.536264,0.070081
serie-a,dupla,HT,5,0.50,0.60,1474,0.552523,0.583446,0.030924
serie-a,dupla,HT,6,0.60,0.70,1038,0.646753,0.637765,-0.008988
serie-a,dupla,HT,7,0.70,0.80,880,0.749170,0.730682,-0.018488
serie-a,dupla,HT,8,0.80,0.90,854,0.849329,0.806792,-0.042538
serie-a,dupla,HT,9,0.90,1.00,324,0.926026,0.848765,-0.077260
serie-a,escanteios,FT,0,0.00,0.10,5611,0.061102,0.116735,0.055633
serie-a,escanteios,FT,1,0.10,0.20,8265,0.148627,0.203388,0.054761
serie-a,escanteios,FT,2,0.20,0.30,7099,0.249364,0.299056,0.049692
serie-a,escanteios,FT,3,0.30,0.40,6855,0.348035,0.370678,0.022643
serie-a,escanteios,FT,4,0.40,0.50,6330,0.451942,0.461769,0.009827
serie-a,escanteios,FT,5,0.50,0.60,6330,0.548058,0.538231,-0.009827
serie-a,escanteios,FT,6,0.60,0.70,6855,0.651965,0.629322,-0.022643
serie-a,escanteios,FT,7,0.70,0.80,7099,0.750636,0.700944,-0.049692
serie-a,escanteios,FT,8,0.80,0.90,8265,0.851373,0.796612,-0.054761
serie-a,escanteios,FT,9,0.90,1.00,5611,0.938898,0.883265,-0.055633
serie-a,escanteios,HT,0,0.00,0.10,5161,0.059325,0.118582,0.059257
serie-a,escanteios,HT,1,0.10,0.20,7084,0.146632,0.193676,0.047044
serie-a,escanteios,HT,2,0.20,0.30,4513,0.245976,0.283182,0.037206
serie-a,escanteios,HT,3,0.30,0.40,4770,0.349324,0.376310,0.026986
serie-a,escanteios,HT,4,0.40,0.50,4092,0.448006,0.450635,0.002630
serie-a,escanteios,HT,5,0.50,0.60,4092,0.551994,0.549365,-0.002630
serie-a,escanteios,HT,6,0.60,0.70,4770,0.650676,0.623690,-0.026986
serie-a,escanteios,HT,7,0.70,0.80,4513,0.754024,0.716818,-0.037206
serie-a,escanteios,HT,8,0.80,0.90,7084,0.853368,0.806324,-0.047044
serie-a,escanteios,HT,9,0.90,1.00,5161,0.940675,0.881418,-0.059257
serie-a,escanteios_1x2,FT,0,0.00,0.10,210,0.087549,0.095238,0.007689
serie-a,escanteios_1x2,FT,1,0.10,0.20,1725,0.129184,0.099130,-0.030054
serie-a,escanteios_1x2,FT,2,0.20,0.30,522,0.253865,0.272031,0.018165
serie-a,escanteios_1x2,FT,3,0.30,0.40,700,0.352031,0.400000,0.047969
serie-a,escanteios_1x2,FT,4,0.40,0.50,741,0.449291,0.484480,0.035189
serie-a,escanteios_1x2,FT,5,0.50,0.60,606,0.546443,0.496700,-0.049744
serie-a,escanteios_1x2,FT,6,0.60,0.70,410,0.645991,0.668293,0.022302
serie-a,escanteios_1x2,FT,7,0.70,0.80,171,0.739786,0.771930,0.032144
serie-a,escanteios_1x2,FT,8,0.80,0.90,39,0.830845,0.743590,-0.087255
serie-a,escanteios_1x2,HT,1,0.10,0.20,766,0.184715,0.155352,-0.029363
serie-a,escanteios_1x2,HT,2,0.20,0.30,1597,0.228485,0.192235,-0.036250
serie-a,escanteios_1x2,HT,3,0.30,0.40,1097,0.351917,0.400182,0.048265
serie-a,escanteios_1x2,HT,4,0.40,0.50,1026,0.446228,0.442495,-0.003732
serie-a,escanteios_1x2,HT,5,0.50,0.60,520,0.542280,0.590385,0.048105
serie-a,escanteios_1x2,HT,6,0.60,0.70,112,0.638007,0.678571,0.040564
serie-a,escanteios_1x2,HT,7,0.70,0.80,6,0.715342,1.000000,0.284658
serie-a,escanteios_exato,FT,0,0.00,0.10,19390,0.038450,0.044920,0.006470
serie-a,escanteios_exato,FT,1,0.10,0.20,7905,0.120662,0.105629,-0.015033
serie-a,escanteios_exato,FT,2,0.20,0.30,26,0.243321,0.076923,-0.166398
serie-a,escanteios_exato,FT,3,0.30,0.40,7,0.328668,0.000000,-0.328668
serie-a,faltas,FT,0,0.00,0.10,4033,0.060633,0.096702,0.036069
serie-a,faltas,FT,1,0.10,0.20,4810,0.150562,0.191476,0.040914
serie-a,faltas,FT,2,0.20,0.30,4829,0.248580,0.288466,0.039886
serie-a,faltas,FT,3,0.30,0.40,5149,0.350815,0.383375,0.032560
serie-a,faltas,FT,4,0.40,0.50,5091,0.447775,0.448242,0.000467
serie-a,faltas,FT,5,0.50,0.60,5091,0.552225,0.551758,-0.000467
serie-a,faltas,FT,6,0.60,0.70,5149,0.649185,0.616625,-0.032560
serie-a,faltas,FT,7,0.70,0.80,4829,0.751420,0.711534,-0.039886
serie-a,faltas,FT,8,0.80,0.90,4810,0.849438,0.808524,-0.040914
serie-a,faltas,FT,9,0.90,1.00,4033,0.939367,0.903298,-0.036069
serie-a,gols,2T,0,0.00,0.10,1214,0.063474,0.063427,-0.000047
serie-a,gols,2T,1,0.10,0.20,1912,0.152656,0.149582,-0.003074
serie-a,gols,2T,2,0.20,0.30,1606,0.242942,0.206102,-0.036840
serie-a,gols,2T,3,0.30,0.40,853,0.349941,0.358734,0.008793
serie-a,gols,2T,4,0.40,0.50,1247,0.453190,0.482759,0.029569
serie-a,gols,2T,5,0.50,0.60,1247,0.546810,0.517241,-0.029569
serie-a,gols,2T,6,0.60,0.70,853,0.650059,0.641266,-0.008793
serie-a,gols,2T,7,0.70,0.80,1606,0.757058,0.793898,0.036840
serie-a,gols,2T,8,0.80,0.90,1912,0.847344,0.850418,0.003074
serie-a,gols,2T,9,0.90,1.00,1214,0.936526,0.936573,0.000047
serie-a,gols,FT,0,0.00,0.10,10988,0.039162,0.045777,0.006615
serie-a,gols,FT,1,0.10,0.20,5160,0.147056,0.144574,-0.002482
serie-a,gols,FT,2,0.20,0.30,4158,0.248774,0.249399,0.000624
serie-a,gols,FT,3,0.30,0.40,3572,0.349259,0.340705,-0.008553
serie-a,gols,FT,4,0.40,0.50,3450,0.449784,0.442609,-0.007176
serie-a,gols,FT,5,0.50,0.60,3450,0.550216,0.557391,0.007176
serie-a,gols,FT,6,0.60,0.70,3572,0.650741,0.659295,0.008553
serie-a,gols,FT,7,0.70,0.80,4158,0.751226,0.750601,-0.000624
serie-a,gols,FT,8,0.80,0.90,5160,0.852944,0.855426,0.002482
serie-a,gols,FT,9,0.90,1.00,10988,0.960838,0.954223,-0.006615
serie-a,gols,HT,0,0.00,0.10,4423,0.047224,0.056749,0.009525
serie-a,gols,HT,1,0.10,0.20,2268,0.144987,0.151235,0.006248
serie-a,gols,HT,2,0.20,0.30,2270,0.254344,0.283260,0.028916
serie-a,gols,HT,3,0.30,0.40,2712,0.347897,0.342183,-0.005714
serie-a,gols,HT,4,0.40,0.50,1991,0.446698,0.451030,0.004331
serie-a,gols,HT,5,0.50,0.60,1991,0.553302,0.548970,-0.004331
serie-a,gols,HT,6,0.60,0.70,2712,0.652103,0.657817,0.005714
serie-a,gols,HT,7,0.70,0.80,2270,0.745656,0.716740,-0.028916
serie-a,gols,HT,8,0.80,0.90,2268,0.855013,0.848765,-0.006248
serie-a,gols,HT,9,0.90,1.00,4423,0.952776,0.943251,-0.009525
serie-a,handicap,FT,0,0.00,0.10,5793,0.043221,0.054376,0.011155
serie-a,handicap,FT,1,0.10,0.20,4008,0.150467,0.148703,-0.001764
serie-a,handicap,FT,2,0.20,0.30,3122,0.236527,0.232864,-0.003663
serie-a,handicap,FT,3,0.30,0.40,918,0.347994,0.337691,-0.010304
serie-a,handicap,FT,4,0.40,0.50,868,0.451188,0.457373,0.006185
serie-a,handicap,FT,5,0.50,0.60,867,0.549430,0.567474,0.018044
serie-a,handicap,FT,6,0.60,0.70,951,0.649966,0.661409,0.011443
serie-a,handicap,FT,7,0.70,0.80,1062,0.752771,0.744821,-0.007950
serie-a,handicap,FT,8,0.80,0.90,1277,0.851312,0.835552,-0.015760
serie-a,handicap,FT,9,0.90,1.00,1630,0.949682,0.925153,-0.024528
serie-a,htft,FULL,0,0.00,0.10,9066,0.035949,0.049305,0.013356
serie-a,htft,FULL,1,0.10,0.20,3461,0.149859,0.155735,0.005876
serie-a,htft,FULL,2,0.20,0.30,1823,0.235056,0.206253,-0.028803
serie-a,htft,FULL,3,0.30,0.40,487,0.345826,0.289528,-0.056298
serie-a,htft,FULL,4,0.40,0.50,322,0.446909,0.363354,-0.083555
serie-a,htft,FULL,5,0.50,0.60,157,0.544453,0.388535,-0.155918
serie-a,htft,FULL,6,0.60,0.70,46,0.642891,0.456522,-0.186369
serie-a,htft,FULL,7,0.70,0.80,9,0.739053,0.555556,-0.183498
serie-a,htft,FULL,8,0.80,0.90,1,0.893538,1.000000,0.106462
serie-a,impedimentos,FT,0,0.00,0.10,985,0.072407,0.165482,0.093076
serie-a,impedimentos,FT,1,0.10,0.20,4224,0.156886,0.210227,0.053341
serie-a,impedimentos,FT,2,0.20,0.30,4560,0.247162,0.278289,0.031127
serie-a,impedimentos,FT,3,0.30,0.40,3141,0.350956,0.368354,0.017398
serie-a,impedimentos,FT,4,0.40,0.50,4170,0.452668,0.471942,0.019274
serie-a,impedimentos,FT,5,0.50,0.60,4170,0.547332,0.528058,-0.019274
serie-a,impedimentos,FT,6,0.60,0.70,3141,0.649044,0.631646,-0.017398
serie-a,impedimentos,FT,7,0.70,0.80,4560,0.752838,0.721711,-0.031127
serie-a,impedimentos,FT,8,0.80,0.90,4224,0.843114,0.789773,-0.053341
serie-a,impedimentos,FT,9,0.90,1.00,985,0.927593,0.834518,-0.093076
serie-a,marca,FT,0,0.00,0.10,324,0.066848,0.141975,0.075128
serie-a,marca,FT,1,0.10,0.20,769,0.151307,0.175553,0.024245
serie-a,marca,FT,2,0.20,0.30,816,0.249261,0.265931,0.016670
serie-a,marca,FT,3,0.30,0.40,748,0.351230,0.367647,0.016417
serie-a,marca,FT,4,0.40,0.50,759,0.449804,0.409750,-0.040054
serie-a,marca,FT,5,0.50,0.60,759,0.550196,0.590250,0.040054
serie-a,marca,FT,6,0.60,0.70,748,0.648770,0.632353,-0.016417
serie-a,marca,FT,7,0.70,0.80,816,0.750739,0.734069,-0.016670
serie-a,marca,FT,8,0.80,0.90,769,0.848693,0.824447,-0.024245
serie-a,marca,FT,9,0.90,1.00,324,0.933152,0.858025,-0.075128
serie-a,margem,FT,0,0.00,0.10,7981,0.034295,0.038216,0.003921
serie-a,margem,FT,1,0.10,0.20,3942,0.150283,0.138255,-0.012028
serie-a,margem,FT,2,0.20,0.30,3212,0.236913,0.247821,0.010907
serie-a,margem,FT,3,0.30,0.40,215,0.323198,0.274419,-0.048779
serie-a,margem,FT,4,0.40,0.50,11,0.441798,0.181818,-0.259979
serie-a,margem,FT,5,0.50,0.60,8,0.542858,0.125000,-0.417858
serie-a,margem,FT,6,0.60,0.70,1,0.632069,0.000000,-0.632069
serie-a,margem,FT,7,0.70,0.80,1,0.732364,0.000000,-0.732364
serie-a,margem,FT,8,0.80,0.90,1,0.858474,0.000000,-0.858474
serie-b-italia,1x2,2T,0,0.00,0.10,80,0.061525,0.150000,0.088475
serie-b-italia,1x2,2T,1,0.10,0.20,121,0.150150,0.272727,0.122577
serie-b-italia,1x2,2T,2,0.20,0.30,159,0.252477,0.301887,0.049409
serie-b-italia,1x2,2T,3,0.30,0.40,216,0.353263,0.314815,-0.038448
serie-b-italia,1x2,2T,4,0.40,0.50,124,0.443551,0.403226,-0.040325
serie-b-italia,1x2,2T,5,0.50,0.60,57,0.543145,0.385965,-0.157180
serie-b-italia,1x2,2T,6,0.60,0.70,43,0.647810,0.581395,-0.066414
serie-b-italia,1x2,2T,7,0.70,0.80,25,0.741484,0.720000,-0.021484
serie-b-italia,1x2,2T,8,0.80,0.90,5,0.840813,0.200000,-0.640813
serie-b-italia,1x2,2T,9,0.90,1.00,1,0.904567,0.000000,-0.904567
serie-b-italia,1x2,FT,0,0.00,0.10,106,0.057077,0.132075,0.074998
serie-b-italia,1x2,FT,1,0.10,0.20,157,0.150620,0.286624,0.136004
serie-b-italia,1x2,FT,2,0.20,0.30,219,0.253017,0.324201,0.071184
serie-b-italia,1x2,FT,3,0.30,0.40,100,0.340764,0.290000,-0.050764
serie-b-italia,1x2,FT,4,0.40,0.50,55,0.446716,0.309091,-0.137625
serie-b-italia,1x2,FT,5,0.50,0.60,59,0.549348,0.423729,-0.125620
serie-b-italia,1x2,FT,6,0.60,0.70,54,0.651625,0.481481,-0.170143
serie-b-italia,1x2,FT,7,0.70,0.80,36,0.749479,0.555556,-0.193924
serie-b-italia,1x2,FT,8,0.80,0.90,37,0.843405,0.648649,-0.194756
serie-b-italia,1x2,FT,9,0.90,1.00,8,0.932417,0.750000,-0.182417
serie-b-italia,1x2,HT,0,0.00,0.10,83,0.064139,0.180723,0.116583
serie-b-italia,1x2,HT,1,0.10,0.20,129,0.146289,0.232558,0.086269
serie-b-italia,1x2,HT,2,0.20,0.30,125,0.245388,0.256000,0.010612
serie-b-italia,1x2,HT,3,0.30,0.40,152,0.350061,0.394737,0.044676
serie-b-italia,1x2,HT,4,0.40,0.50,207,0.447766,0.420290,-0.027476
serie-b-italia,1x2,HT,5,0.50,0.60,106,0.538895,0.349057,-0.189839
serie-b-italia,1x2,HT,6,0.60,0.70,22,0.631995,0.500000,-0.131995
serie-b-italia,1x2,HT,7,0.70,0.80,6,0.734016,0.666667,-0.067349
serie-b-italia,1x2,HT,8,0.80,0.90,1,0.803981,1.000000,0.196019
serie-b-italia,asian_handicap,FT,0,0.00,0.10,702,0.044319,0.066952,0.022632
serie-b-italia,asian_handicap,FT,1,0.10,0.20,443,0.145973,0.171558,0.025585
serie-b-italia,asian_handicap,FT,2,0.20,0.30,329,0.247642,0.237082,-0.010560
serie-b-italia,asian_handicap,FT,3,0.30,0.40,304,0.348264,0.348684,0.000421
serie-b-italia,asian_handicap,FT,4,0.40,0.50,276,0.448413,0.434783,-0.013631
serie-b-italia,asian_handicap,FT,5,0.50,0.60,276,0.551587,0.565217,0.013631
serie-b-italia,asian_handicap,FT,6,0.60,0.70,304,0.651736,0.651316,-0.000421
serie-b-italia,asian_handicap,FT,7,0.70,0.80,329,0.752358,0.762918,0.010560
serie-b-italia,asian_handicap,FT,8,0.80,0.90,443,0.854027,0.828442,-0.025585
serie-b-italia,asian_handicap,FT,9,0.90,1.00,702,0.955681,0.933048,-0.022632
serie-b-italia,asian_total,FT,0,0.00,0.10,57,0.070490,0.298246,0.227756
serie-b-italia,asian_total,FT,1,0.10,0.20,223,0.158692,0.255605,0.096914
serie-b-italia,asian_total,FT,2,0.20,0.30,329,0.247960,0.273556,0.025597
serie-b-italia,asian_total,FT,3,0.30,0.40,360,0.346033,0.338889,-0.007144
serie-b-italia,asian_total,FT,4,0.40,0.50,324,0.447637,0.441358,-0.006279
serie-b-italia,asian_total,FT,5,0.50,0.60,324,0.552363,0.558642,0.006279
serie-b-italia,asian_total,FT,6,0.60,0.70,360,0.653967,0.661111,0.007144
serie-b-italia,asian_total,FT,7,0.70,0.80,329,0.752040,0.726444,-0.025597
serie-b-italia,asian_total,FT,8,0.80,0.90,223,0.841308,0.744395,-0.096914
serie-b-italia,asian_total,FT,9,0.90,1.00,57,0.929510,0.701754,-0.227756
serie-b-italia,asian_total,HT,0,0.00,0.10,3,0.069879,0.333333,0.263454
serie-b-italia,asian_total,HT,1,0.10,0.20,60,0.164159,0.366667,0.202508
serie-b-italia,asian_total,HT,2,0.20,0.30,186,0.250548,0.317204,0.066656
serie-b-italia,asian_total,HT,3,0.30,0.40,204,0.342373,0.348039,0.005666
serie-b-italia,asian_total,HT,4,0.40,0.50,95,0.444928,0.442105,-0.002823
serie-b-italia,asian_total,HT,5,0.50,0.60,95,0.555072,0.557895,0.002823
serie-b-italia,asian_total,HT,6,0.60,0.70,204,0.657627,0.651961,-0.005666
serie-b-italia,asian_total,HT,7,0.70,0.80,186,0.749452,0.682796,-0.066656
serie-b-italia,asian_total,HT,8,0.80,0.90,60,0.835841,0.633333,-0.202508
serie-b-italia,asian_total,HT,9,0.90,1.00,3,0.930121,0.666667,-0.263454
serie-b-italia,btts,FT,0,0.00,0.10,1,0.087982,1.000000,0.912018
serie-b-italia,btts,FT,1,0.10,0.20,8,0.149304,0.500000,0.350696
serie-b-italia,btts,FT,2,0.20,0.30,42,0.261049,0.523810,0.262761
serie-b-italia,btts,FT,3,0.30,0.40,82,0.359310,0.536585,0.177276
serie-b-italia,btts,FT,4,0.40,0.50,144,0.452337,0.430556,-0.021781
serie-b-italia,btts,FT,5,0.50,0.60,144,0.547663,0.569444,0.021781
serie-b-italia,btts,FT,6,0.60,0.70,82,0.640690,0.463415,-0.177276
serie-b-italia,btts,FT,7,0.70,0.80,42,0.738951,0.476190,-0.262761
serie-b-italia,btts,FT,8,0.80,0.90,8,0.850696,0.500000,-0.350696
serie-b-italia,btts,FT,9,0.90,1.00,1,0.912018,0.000000,-0.912018
serie-b-italia,btts,HT,0,0.00,0.10,73,0.075889,0.150685,0.074796
serie-b-italia,btts,HT,1,0.10,0.20,177,0.143498,0.220339,0.076841
serie-b-italia,btts,HT,2,0.20,0.30,23,0.228060,0.086957,-0.141103
serie-b-italia,btts,HT,3,0.30,0.40,4,0.325444,0.500000,0.174556
serie-b-italia,btts,HT,6,0.60,0.70,4,0.674556,0.500000,-0.174556
serie-b-italia,btts,HT,7,0.70,0.80,23,0.771940,0.913043,0.141103
serie-b-italia,btts,HT,8,0.80,0.90,177,0.856502,0.779661,-0.076841
serie-b-italia,btts,HT,9,0.90,1.00,73,0.924111,0.849315,-0.074796
serie-b-italia,btts_algum_tempo,FULL,0,0.00,0.10,4,0.075329,0.500000,0.424671
serie-b-italia,btts_algum_tempo,FULL,1,0.10,0.20,23,0.167120,0.347826,0.180706
serie-b-italia,btts_algum_tempo,FULL,2,0.20,0.30,72,0.252394,0.430556,0.178162
serie-b-italia,btts_algum_tempo,FULL,3,0.30,0.40,113,0.347930,0.362832,0.014902
serie-b-italia,btts_algum_tempo,FULL,4,0.40,0.50,65,0.447090,0.430769,-0.016321
serie-b-italia,btts_algum_tempo,FULL,5,0.50,0.60,65,0.552910,0.569231,0.016321
serie-b-italia,btts_algum_tempo,FULL,6,0.60,0.70,113,0.652070,0.637168,-0.014902
serie-b-italia,btts_algum_tempo,FULL,7,0.70,0.80,72,0.747606,0.569444,-0.178162
serie-b-italia,btts_algum_tempo,FULL,8,0.80,0.90,23,0.832880,0.652174,-0.180706
serie-b-italia,btts_algum_tempo,FULL,9,0.90,1.00,4,0.924671,0.500000,-0.424671
serie-b-italia,btts_ambos_tempos,FULL,0,0.00,0.10,269,0.033386,0.059480,0.026094
serie-b-italia,btts_ambos_tempos,FULL,1,0.10,0.20,8,0.141068,0.000000,-0.141068
