liga,family,period,prob_bin,bin_lo,bin_hi,n,mean_pred,observed_freq,gap
brasileirao-b,btts,FT,5,0.50,0.60,305,0.529547,0.514754,-0.014793
brasileirao-b,btts,FT,6,0.60,0.70,7,0.650328,0.285714,-0.364614
brasileirao-b,btts,FT,7,0.70,0.80,2,0.711248,1.000000,0.288752
brasileirao-b,btts,HT,0,0.00,0.10,3,0.079050,0.333333,0.254283
brasileirao-b,btts,HT,1,0.10,0.20,269,0.171379,0.197026,0.025647
brasileirao-b,btts,HT,2,0.20,0.30,41,0.218019,0.195122,-0.022897
brasileirao-b,btts,HT,3,0.30,0.40,1,0.309775,0.000000,-0.309775
brasileirao-b,btts,HT,6,0.60,0.70,1,0.690225,1.000000,0.309775
brasileirao-b,btts,HT,7,0.70,0.80,41,0.781981,0.804878,0.022897
brasileirao-b,btts,HT,8,0.80,0.90,271,0.828985,0.800738,-0.028247
brasileirao-b,btts,HT,9,0.90,1.00,1,1.000000,1.000000,0.000000
brasileirao-b,cartoes,FT,0,0.00,0.10,930,0.050562,0.051613,0.001051
brasileirao-b,cartoes,FT,1,0.10,0.20,781,0.145063,0.149808,0.004745
brasileirao-b,cartoes,FT,2,0.20,0.30,806,0.248116,0.246898,-0.001218
brasileirao-b,cartoes,FT,3,0.30,0.40,1129,0.339240,0.334810,-0.004430
brasileirao-b,cartoes,FT,4,0.40,0.50,1064,0.459832,0.457707,-0.002125
brasileirao-b,cartoes,FT,5,0.50,0.60,1095,0.541528,0.545205,0.003677
brasileirao-b,cartoes,FT,6,0.60,0.70,998,0.658219,0.659319,0.001100
brasileirao-b,cartoes,FT,7,0.70,0.80,951,0.744413,0.748686,0.004272
brasileirao-b,cartoes,FT,8,0.80,0.90,605,0.848611,0.847934,-0.000677
brasileirao-b,cartoes,FT,9,0.90,1.00,1061,0.945482,0.943450,-0.002032
brasileirao-b,cartoes,HT,0,0.00,0.10,93,0.052909,0.118280,0.065371
brasileirao-b,cartoes,HT,1,0.10,0.20,465,0.138091,0.176344,0.038253
brasileirao-b,cartoes,HT,2,0.20,0.30,840,0.255865,0.264286,0.008421
brasileirao-b,cartoes,HT,3,0.30,0.40,938,0.339876,0.340085,0.000210
brasileirao-b,cartoes,HT,4,0.40,0.50,176,0.433894,0.448864,0.014970
brasileirao-b,cartoes,HT,5,0.50,0.60,170,0.565734,0.547059,-0.018675
brasileirao-b,cartoes,HT,6,0.60,0.70,921,0.657145,0.657980,0.000835
brasileirao-b,cartoes,HT,7,0.70,0.80,859,0.743749,0.731083,-0.012666
brasileirao-b,cartoes,HT,8,0.80,0.90,461,0.858161,0.828633,-0.029527
brasileirao-b,cartoes,HT,9,0.90,1.00,101,0.943863,0.891089,-0.052774
brasileirao-b,cartoes_1x2,FT,1,0.10,0.20,248,0.193193,0.221774,0.028581
brasileirao-b,cartoes_1x2,FT,2,0.20,0.30,142,0.243093,0.253521,0.010428
brasileirao-b,cartoes_1x2,FT,3,0.30,0.40,247,0.358975,0.396761,0.037786
brasileirao-b,cartoes_1x2,FT,4,0.40,0.50,251,0.439355,0.402390,-0.036965
brasileirao-b,cartoes_1x2,FT,5,0.50,0.60,54,0.516516,0.444444,-0.072072
brasileirao-b,chutes,FT,0,0.00,0.10,586,0.063001,0.069966,0.006965
brasileirao-b,chutes,FT,1,0.10,0.20,1023,0.151685,0.164223,0.012538
brasileirao-b,chutes,FT,2,0.20,0.30,1428,0.265044,0.264006,-0.001039
brasileirao-b,chutes,FT,3,0.30,0.40,2099,0.354221,0.353025,-0.001196
brasileirao-b,chutes,FT,4,0.40,0.50,2094,0.456265,0.459885,0.003621
brasileirao-b,chutes,FT,5,0.50,0.60,2085,0.544417,0.541007,-0.003410
brasileirao-b,chutes,FT,6,0.60,0.70,2104,0.646952,0.647338,0.000386
brasileirao-b,chutes,FT,7,0.70,0.80,1415,0.738601,0.736396,-0.002205
brasileirao-b,chutes,FT,8,0.80,0.90,1012,0.849133,0.833992,-0.015141
brasileirao-b,chutes,FT,9,0.90,1.00,598,0.935114,0.929766,-0.005348
brasileirao-b,chutes,HT,0,0.00,0.10,229,0.065742,0.087336,0.021594
brasileirao-b,chutes,HT,1,0.10,0.20,707,0.161710,0.151344,-0.010366
brasileirao-b,chutes,HT,2,0.20,0.30,1118,0.244056,0.247764,0.003708
brasileirao-b,chutes,HT,3,0.30,0.40,714,0.351140,0.355742,0.004602
brasileirao-b,chutes,HT,4,0.40,0.50,1409,0.448558,0.450674,0.002116
brasileirao-b,chutes,HT,5,0.50,0.60,1219,0.557578,0.557014,-0.000564
brasileirao-b,chutes,HT,6,0.60,0.70,714,0.648860,0.644258,-0.004602
brasileirao-b,chutes,HT,7,0.70,0.80,1118,0.754419,0.752236,-0.002183
brasileirao-b,chutes,HT,8,0.80,0.90,707,0.838290,0.848656,0.010366
brasileirao-b,chutes,HT,9,0.90,1.00,229,0.934258,0.912664,-0.021594
brasileirao-b,chutes_1x2,FT,0,0.00,0.10,342,0.042885,0.073099,0.030215
brasileirao-b,chutes_1x2,FT,1,0.10,0.20,50,0.162370,0.280000,0.117630
brasileirao-b,chutes_1x2,FT,2,0.20,0.30,81,0.246076,0.185185,-0.060891
brasileirao-b,chutes_1x2,FT,3,0.30,0.40,93,0.333510,0.311828,-0.021682
brasileirao-b,chutes_1x2,FT,4,0.40,0.50,67,0.423116,0.462687,0.039571
brasileirao-b,chutes_1x2,FT,5,0.50,0.60,78,0.543240,0.512821,-0.030420
brasileirao-b,chutes_1x2,FT,6,0.60,0.70,102,0.650775,0.598039,-0.052735
brasileirao-b,chutes_1x2,FT,7,0.70,0.80,75,0.744268,0.813333,0.069066
brasileirao-b,chutes_1x2,FT,8,0.80,0.90,32,0.833770,0.656250,-0.177520
brasileirao-b,chutes_1x2,FT,9,0.90,1.00,22,0.935541,0.772727,-0.162814
brasileirao-b,chutes_1x2,HT,0,0.00,0.10,337,0.076174,0.068249,-0.007925
brasileirao-b,chutes_1x2,HT,1,0.10,0.20,61,0.155022,0.213115,0.058093
brasileirao-b,chutes_1x2,HT,2,0.20,0.30,82,0.261134,0.329268,0.068135
brasileirao-b,chutes_1x2,HT,3,0.30,0.40,103,0.349366,0.339806,-0.009560
brasileirao-b,chutes_1x2,HT,4,0.40,0.50,70,0.441206,0.428571,-0.012635
brasileirao-b,chutes_1x2,HT,5,0.50,0.60,118,0.554788,0.576271,0.021483
brasileirao-b,chutes_1x2,HT,6,0.60,0.70,56,0.639751,0.607143,-0.032608
brasileirao-b,chutes_1x2,HT,7,0.70,0.80,74,0.737835,0.648649,-0.089186
brasileirao-b,chutes_1x2,HT,8,0.80,0.90,40,0.842278,0.900000,0.057722
brasileirao-b,chutes_1x2,HT,9,0.90,1.00,1,0.917998,0.000000,-0.917998
brasileirao-b,chutes_alvo,FT,0,0.00,0.10,310,0.081299,0.080645,-0.000653
brasileirao-b,chutes_alvo,FT,1,0.10,0.20,943,0.143617,0.142100,-0.001517
brasileirao-b,chutes_alvo,FT,2,0.20,0.30,1719,0.244594,0.247237,0.002643
brasileirao-b,chutes_alvo,FT,3,0.30,0.40,488,0.324624,0.321721,-0.002903
brasileirao-b,chutes_alvo,FT,4,0.40,0.50,1878,0.418167,0.418530,0.000363
brasileirao-b,chutes_alvo,FT,5,0.50,0.60,1878,0.581833,0.581470,-0.000363
brasileirao-b,chutes_alvo,FT,6,0.60,0.70,488,0.675376,0.678279,0.002903
brasileirao-b,chutes_alvo,FT,7,0.70,0.80,1676,0.753980,0.753580,-0.000400
brasileirao-b,chutes_alvo,FT,8,0.80,0.90,972,0.855361,0.854938,-0.000422
brasileirao-b,chutes_alvo,FT,9,0.90,1.00,324,0.920477,0.907407,-0.013070
brasileirao-b,chutes_alvo,HT,0,0.00,0.10,276,0.061567,0.155797,0.094231
brasileirao-b,chutes_alvo,HT,1,0.10,0.20,800,0.156052,0.147500,-0.008552
brasileirao-b,chutes_alvo,HT,2,0.20,0.30,808,0.224871,0.227723,0.002851
brasileirao-b,chutes_alvo,HT,3,0.30,0.40,935,0.308556,0.310160,0.001604
brasileirao-b,chutes_alvo,HT,4,0.40,0.50,949,0.457080,0.451001,-0.006079
brasileirao-b,chutes_alvo,HT,5,0.50,0.60,949,0.549086,0.548999,-0.000087
brasileirao-b,chutes_alvo,HT,6,0.60,0.70,520,0.688083,0.701923,0.013840
brasileirao-b,chutes_alvo,HT,7,0.70,0.80,1043,0.748851,0.727709,-0.021142
brasileirao-b,chutes_alvo,HT,8,0.80,0.90,976,0.848808,0.844262,-0.004546
brasileirao-b,chutes_alvo,HT,9,0.90,1.00,280,0.940986,0.842857,-0.098129
brasileirao-b,chutes_alvo_1x2,FT,1,0.10,0.20,314,0.122849,0.121019,-0.001830
brasileirao-b,chutes_alvo_1x2,FT,3,0.30,0.40,314,0.331552,0.312102,-0.019450
brasileirao-b,chutes_alvo_1x2,FT,5,0.50,0.60,314,0.543239,0.566879,0.023640
brasileirao-b,chutes_alvo_1x2,HT,1,0.10,0.20,314,0.191945,0.235669,0.043724
brasileirao-b,chutes_alvo_1x2,HT,3,0.30,0.40,314,0.324579,0.296178,-0.028401
brasileirao-b,chutes_alvo_1x2,HT,4,0.40,0.50,314,0.479586,0.468153,-0.011433
brasileirao-b,dupla,FT,2,0.20,0.30,5,0.241463,1.000000,0.758537
brasileirao-b,dupla,FT,3,0.30,0.40,35,0.355277,0.371429,0.016151
brasileirao-b,dupla,FT,4,0.40,0.50,106,0.440230,0.509434,0.069204
brasileirao-b,dupla,FT,5,0.50,0.60,115,0.568577,0.617391,0.048815
brasileirao-b,dupla,FT,6,0.60,0.70,183,0.662230,0.661202,-0.001028
brasileirao-b,dupla,FT,7,0.70,0.80,351,0.750265,0.709402,-0.040863
brasileirao-b,dupla,FT,8,0.80,0.90,146,0.838988,0.787671,-0.051317
brasileirao-b,dupla,FT,9,0.90,1.00,1,0.920048,0.000000,-0.920048
brasileirao-b,dupla,HT,3,0.30,0.40,1,0.391036,1.000000,0.608964
brasileirao-b,dupla,HT,4,0.40,0.50,9,0.473173,0.777778,0.304605
brasileirao-b,dupla,HT,5,0.50,0.60,329,0.554142,0.519757,-0.034385
brasileirao-b,dupla,HT,6,0.60,0.70,210,0.640455,0.609524,-0.030931
brasileirao-b,dupla,HT,7,0.70,0.80,196,0.757915,0.770408,0.012493
brasileirao-b,dupla,HT,8,0.80,0.90,197,0.835365,0.862944,0.027579
brasileirao-b,escanteios,FT,0,0.00,0.10,70,0.069575,0.114286,0.044710
brasileirao-b,escanteios,FT,1,0.10,0.20,1156,0.159882,0.157439,-0.002443
brasileirao-b,escanteios,FT,2,0.20,0.30,1806,0.246187,0.244740,-0.001447
brasileirao-b,escanteios,FT,3,0.30,0.40,1414,0.354035,0.357143,0.003108
brasileirao-b,escanteios,FT,4,0.40,0.50,1834,0.442277,0.449291,0.007014
brasileirao-b,escanteios,FT,5,0.50,0.60,1843,0.557391,0.551818,-0.005573
brasileirao-b,escanteios,FT,6,0.60,0.70,1396,0.646643,0.641834,-0.004809
brasileirao-b,escanteios,FT,7,0.70,0.80,1818,0.757239,0.754675,-0.002564
brasileirao-b,escanteios,FT,8,0.80,0.90,1153,0.840461,0.843018,0.002557
brasileirao-b,escanteios,FT,9,0.90,1.00,70,0.930425,0.885714,-0.044710
brasileirao-b,escanteios,HT,0,0.00,0.10,288,0.063816,0.069444,0.005629
brasileirao-b,escanteios,HT,1,0.10,0.20,1610,0.163966,0.171429,0.007462
brasileirao-b,escanteios,HT,2,0.20,0.30,920,0.248370,0.254348,0.005978
brasileirao-b,escanteios,HT,3,0.30,0.40,1158,0.349267,0.350604,0.001338
brasileirao-b,escanteios,HT,4,0.40,0.50,725,0.460723,0.460690,-0.000033
brasileirao-b,escanteios,HT,5,0.50,0.60,844,0.541633,0.553318,0.011685
brasileirao-b,escanteios,HT,6,0.60,0.70,1150,0.652854,0.654783,0.001929
brasileirao-b,escanteios,HT,7,0.70,0.80,833,0.755042,0.745498,-0.009544
brasileirao-b,escanteios,HT,8,0.80,0.90,1579,0.835994,0.831539,-0.004455
brasileirao-b,escanteios,HT,9,0.90,1.00,313,0.940939,0.913738,-0.027201
brasileirao-b,escanteios_1x2,FT,0,0.00,0.10,274,0.082798,0.083942,0.001144
brasileirao-b,escanteios_1x2,FT,1,0.10,0.20,68,0.137893,0.117647,-0.020246
brasileirao-b,escanteios_1x2,FT,2,0.20,0.30,87,0.255847,0.264368,0.008521
brasileirao-b,escanteios_1x2,FT,3,0.30,0.40,134,0.343149,0.283582,-0.059567
brasileirao-b,escanteios_1x2,FT,4,0.40,0.50,130,0.452156,0.453846,0.001690
brasileirao-b,escanteios_1x2,FT,5,0.50,0.60,113,0.557629,0.663717,0.106088
brasileirao-b,escanteios_1x2,FT,6,0.60,0.70,90,0.644825,0.622222,-0.022603
brasileirao-b,escanteios_1x2,FT,7,0.70,0.80,44,0.725408,0.727273,0.001864
brasileirao-b,escanteios_1x2,FT,8,0.80,0.90,2,0.821876,0.000000,-0.821876
brasileirao-b,escanteios_1x2,HT,0,0.00,0.10,6,0.084078,0.333333,0.249255
brasileirao-b,escanteios_1x2,HT,1,0.10,0.20,318,0.143629,0.172956,0.029327
brasileirao-b,escanteios_1x2,HT,2,0.20,0.30,95,0.249812,0.294737,0.044925
brasileirao-b,escanteios_1x2,HT,3,0.30,0.40,139,0.334448,0.309353,-0.025095
brasileirao-b,escanteios_1x2,HT,4,0.40,0.50,184,0.439882,0.456522,0.016640
brasileirao-b,escanteios_1x2,HT,5,0.50,0.60,118,0.551183,0.559322,0.008139
brasileirao-b,escanteios_1x2,HT,6,0.60,0.70,76,0.636351,0.447368,-0.188982
brasileirao-b,escanteios_1x2,HT,7,0.70,0.80,4,0.714883,0.500000,-0.214883
brasileirao-b,escanteios_1x2,HT,8,0.80,0.90,1,0.804198,0.000000,-0.804198
brasileirao-b,escanteios_1x2,HT,9,0.90,1.00,1,0.999750,0.000000,-0.999750
brasileirao-b,escanteios_handicap,FT,0,0.00,0.10,323,0.064376,0.061920,-0.002457
brasileirao-b,escanteios_handicap,FT,1,0.10,0.20,703,0.147538,0.149360,0.001822
brasileirao-b,escanteios_handicap,FT,2,0.20,0.30,603,0.244639,0.257048,0.012409
brasileirao-b,escanteios_handicap,FT,3,0.30,0.40,457,0.348791,0.356674,0.007883
brasileirao-b,escanteios_handicap,FT,4,0.40,0.50,390,0.444298,0.469231,0.024932
brasileirao-b,escanteios_handicap,FT,5,0.50,0.60,466,0.548953,0.512876,-0.036077
brasileirao-b,escanteios_handicap,FT,6,0.60,0.70,485,0.653941,0.647423,-0.006518
brasileirao-b,escanteios_handicap,FT,7,0.70,0.80,561,0.755979,0.746881,-0.009098
brasileirao-b,escanteios_handicap,FT,8,0.80,0.90,668,0.850650,0.850299,-0.000351
brasileirao-b,escanteios_handicap,FT,9,0.90,1.00,368,0.934851,0.940217,0.005367
brasileirao-b,escanteios_handicap,HT,0,0.00,0.10,161,0.073215,0.074534,0.001319
brasileirao-b,escanteios_handicap,HT,1,0.10,0.20,440,0.150521,0.154545,0.004025
brasileirao-b,escanteios_handicap,HT,2,0.20,0.30,337,0.257614,0.278932,0.021318
brasileirao-b,escanteios_handicap,HT,3,0.30,0.40,199,0.343514,0.316583,-0.026931
brasileirao-b,escanteios_handicap,HT,4,0.40,0.50,103,0.444865,0.456311,0.011446
brasileirao-b,escanteios_handicap,HT,5,0.50,0.60,107,0.539071,0.476636,-0.062435
brasileirao-b,escanteios_handicap,HT,6,0.60,0.70,227,0.647633,0.687225,0.039592
brasileirao-b,escanteios_handicap,HT,7,0.70,0.80,361,0.748605,0.742382,-0.006222
brasileirao-b,escanteios_handicap,HT,8,0.80,0.90,379,0.849039,0.828496,-0.020543
brasileirao-b,escanteios_handicap,HT,9,0.90,1.00,198,0.924517,0.924242,-0.000274
brasileirao-b,escanteios_oddeven,FT,4,0.40,0.50,314,0.481112,0.484076,0.002965
brasileirao-b,escanteios_oddeven,FT,5,0.50,0.60,312,0.514229,0.512821,-0.001409
brasileirao-b,escanteios_oddeven,FT,6,0.60,0.70,2,0.602993,1.000000,0.397007
brasileirao-b,escanteios_oddeven,HT,2,0.20,0.30,3,0.292748,1.000000,0.707252
brasileirao-b,escanteios_oddeven,HT,3,0.30,0.40,8,0.348531,0.250000,-0.098531
brasileirao-b,escanteios_oddeven,HT,4,0.40,0.50,303,0.492493,0.518152,0.025658
brasileirao-b,escanteios_oddeven,HT,5,0.50,0.60,303,0.507832,0.481848,-0.025983
brasileirao-b,escanteios_oddeven,HT,6,0.60,0.70,8,0.651469,0.750000,0.098531
brasileirao-b,escanteios_oddeven,HT,7,0.70,0.80,3,0.707252,0.000000,-0.707252
brasileirao-b,faltas,FT,0,0.00,0.10,793,0.068765,0.068096,-0.000670
brasileirao-b,faltas,FT,1,0.10,0.20,1059,0.152873,0.146364,-0.006509
brasileirao-b,faltas,FT,2,0.20,0.30,693,0.254931,0.258297,0.003366
brasileirao-b,faltas,FT,3,0.30,0.40,706,0.358540,0.358357,-0.000183
brasileirao-b,faltas,FT,4,0.40,0.50,1111,0.440208,0.437444,-0.002764
brasileirao-b,faltas,FT,5,0.50,0.60,1140,0.552882,0.557895,0.005012
brasileirao-b,faltas,FT,6,0.60,0.70,746,0.642102,0.639410,-0.002692
brasileirao-b,faltas,FT,7,0.70,0.80,692,0.744766,0.741329,-0.003436
brasileirao-b,faltas,FT,8,0.80,0.90,1016,0.845606,0.851378,0.005772
brasileirao-b,faltas,FT,9,0.90,1.00,836,0.929544,0.930622,0.001078
brasileirao-b,gols,2T,0,0.00,0.10,398,0.055599,0.050251,-0.005348
brasileirao-b,gols,2T,1,0.10,0.20,258,0.153738,0.131783,-0.021955
brasileirao-b,gols,2T,2,0.20,0.30,265,0.247564,0.271698,0.024134
brasileirao-b,gols,2T,3,0.30,0.40,198,0.359728,0.303030,-0.056697
brasileirao-b,gols,2T,4,0.40,0.50,137,0.451542,0.379562,-0.071980
brasileirao-b,gols,2T,5,0.50,0.60,137,0.548458,0.620438,0.071980
brasileirao-b,gols,2T,6,0.60,0.70,198,0.640272,0.696970,0.056697
brasileirao-b,gols,2T,7,0.70,0.80,265,0.752436,0.728302,-0.024134
brasileirao-b,gols,2T,8,0.80,0.90,258,0.846262,0.868217,0.021955
brasileirao-b,gols,2T,9,0.90,1.00,398,0.944401,0.949749,0.005348
brasileirao-b,gols,FT,0,0.00,0.10,2233,0.042716,0.042991,0.000276
brasileirao-b,gols,FT,1,0.10,0.20,854,0.142833,0.148712,0.005879
brasileirao-b,gols,FT,2,0.20,0.30,813,0.248839,0.231242,-0.017596
brasileirao-b,gols,FT,3,0.30,0.40,334,0.336695,0.341317,0.004623
brasileirao-b,gols,FT,4,0.40,0.50,790,0.460241,0.472152,0.011911
brasileirao-b,gols,FT,5,0.50,0.60,790,0.539759,0.527848,-0.011911
brasileirao-b,gols,FT,6,0.60,0.70,334,0.663305,0.658683,-0.004623
brasileirao-b,gols,FT,7,0.70,0.80,813,0.751161,0.768758,0.017596
brasileirao-b,gols,FT,8,0.80,0.90,854,0.857167,0.851288,-0.005879
brasileirao-b,gols,FT,9,0.90,1.00,2233,0.957284,0.957009,-0.000276
brasileirao-b,gols,HT,0,0.00,0.10,974,0.047155,0.045175,-0.001980
brasileirao-b,gols,HT,1,0.10,0.20,252,0.160986,0.174603,0.013617
brasileirao-b,gols,HT,2,0.20,0.30,362,0.233235,0.220994,-0.012241
brasileirao-b,gols,HT,3,0.30,0.40,550,0.352173,0.356364,0.004191
brasileirao-b,gols,HT,4,0.40,0.50,374,0.453888,0.449198,-0.004690
brasileirao-b,gols,HT,5,0.50,0.60,374,0.546112,0.550802,0.004690
brasileirao-b,gols,HT,6,0.60,0.70,550,0.647827,0.643636,-0.004191
brasileirao-b,gols,HT,7,0.70,0.80,362,0.766765,0.779006,0.012241
brasileirao-b,gols,HT,8,0.80,0.90,252,0.839014,0.825397,-0.013617
brasileirao-b,gols,HT,9,0.90,1.00,974,0.952845,0.954825,0.001980
brasileirao-b,gols_oddeven,FT,4,0.40,0.50,259,0.490825,0.474903,-0.015922
brasileirao-b,gols_oddeven,FT,5,0.50,0.60,369,0.506440,0.517615,0.011175
brasileirao-b,gols_oddeven,HT,3,0.30,0.40,4,0.383759,0.750000,0.366241
brasileirao-b,gols_oddeven,HT,4,0.40,0.50,310,0.456434,0.377419,-0.079015
brasileirao-b,gols_oddeven,HT,5,0.50,0.60,310,0.543566,0.622581,0.079015
brasileirao-b,gols_oddeven,HT,6,0.60,0.70,4,0.616241,0.250000,-0.366241
brasileirao-b,impedimentos,FT,1,0.10,0.20,541,0.154146,0.155268,0.001122
brasileirao-b,impedimentos,FT,2,0.20,0.30,987,0.253243,0.258359,0.005115
brasileirao-b,impedimentos,FT,3,0.30,0.40,973,0.343956,0.336074,-0.007882
brasileirao-b,impedimentos,FT,4,0.40,0.50,688,0.450599,0.459302,0.008703
brasileirao-b,impedimentos,FT,5,0.50,0.60,614,0.549140,0.545603,-0.003538
brasileirao-b,impedimentos,FT,6,0.60,0.70,860,0.650020,0.667442,0.017422
brasileirao-b,impedimentos,FT,7,0.70,0.80,1076,0.744550,0.736059,-0.008491
brasileirao-b,impedimentos,FT,8,0.80,0.90,522,0.845302,0.846743,0.001441
brasileirao-b,impedimentos,FT,9,0.90,1.00,19,0.943915,0.789474,-0.154441
bundesliga,1x2,FT,0,0.00,0.10,51,0.069819,0.117647,0.047828
bundesliga,1x2,FT,1,0.10,0.20,615,0.158159,0.159350,0.001190
bundesliga,1x2,FT,2,0.20,0.30,1659,0.249897,0.258590,0.008693
bundesliga,1x2,FT,3,0.30,0.40,476,0.344545,0.361345,0.016799
bundesliga,1x2,FT,4,0.40,0.50,577,0.436930,0.421144,-0.015786
bundesliga,1x2,FT,5,0.50,0.60,373,0.546993,0.498660,-0.048334
bundesliga,1x2,FT,6,0.60,0.70,227,0.645504,0.647577,0.002073
bundesliga,1x2,FT,7,0.70,0.80,93,0.763742,0.752688,-0.011054
bundesliga,1x2,FT,8,0.80,0.90,11,0.833104,0.727273,-0.105831
bundesliga,1x2,FT,9,0.90,1.00,4,0.970662,0.750000,-0.220662
bundesliga,1x2,HT,0,0.00,0.10,6,0.033674,0.333333,0.299659
bundesliga,1x2,HT,1,0.10,0.20,527,0.166536,0.161290,-0.005246
bundesliga,1x2,HT,2,0.20,0.30,873,0.249715,0.276060,0.026344
bundesliga,1x2,HT,3,0.30,0.40,1600,0.363877,0.340625,-0.023252
bundesliga,1x2,HT,4,0.40,0.50,905,0.431460,0.420994,-0.010465
bundesliga,1x2,HT,5,0.50,0.60,145,0.542824,0.634483,0.091659
bundesliga,1x2,HT,6,0.60,0.70,23,0.623556,0.478261,-0.145295
bundesliga,1x2,HT,7,0.70,0.80,3,0.732471,1.000000,0.267529
bundesliga,1x2,HT,8,0.80,0.90,3,0.830240,0.666667,-0.163573
bundesliga,1x2,HT,9,0.90,1.00,1,0.908855,0.000000,-0.908855
bundesliga,btts,FT,0,0.00,0.10,2,0.013425,0.500000,0.486575
bundesliga,btts,FT,1,0.10,0.20,1,0.147677,0.000000,-0.147677
bundesliga,btts,FT,2,0.20,0.30,7,0.264356,0.571429,0.307073
bundesliga,btts,FT,3,0.30,0.40,153,0.386170,0.346405,-0.039765
bundesliga,btts,FT,4,0.40,0.50,1199,0.448626,0.431193,-0.017433
bundesliga,btts,FT,5,0.50,0.60,1170,0.550169,0.566667,0.016498
bundesliga,btts,FT,6,0.60,0.70,182,0.611627,0.653846,0.042220
bundesliga,btts,FT,7,0.70,0.80,7,0.735644,0.428571,-0.307073
bundesliga,btts,FT,8,0.80,0.90,1,0.852323,1.000000,0.147677
bundesliga,btts,FT,9,0.90,1.00,2,0.986575,0.500000,-0.486575
bundesliga,btts,HT,0,0.00,0.10,2,0.033333,0.000000,-0.033333
bundesliga,btts,HT,1,0.10,0.20,329,0.183164,0.185410,0.002246
bundesliga,btts,HT,2,0.20,0.30,1024,0.227850,0.262695,0.034845
bundesliga,btts,HT,3,0.30,0.40,7,0.314241,0.142857,-0.171384
bundesliga,btts,HT,6,0.60,0.70,7,0.685759,0.857143,0.171384
bundesliga,btts,HT,7,0.70,0.80,1024,0.772150,0.737305,-0.034845
bundesliga,btts,HT,8,0.80,0.90,329,0.816836,0.814590,-0.002246
bundesliga,btts,HT,9,0.90,1.00,2,1.000000,1.000000,0.000000
bundesliga,cartoes,FT,0,0.00,0.10,1932,0.077839,0.081263,0.003424
bundesliga,cartoes,FT,1,0.10,0.20,6934,0.138840,0.140179,0.001339
bundesliga,cartoes,FT,2,0.20,0.30,3840,0.239392,0.234896,-0.004497
bundesliga,cartoes,FT,3,0.30,0.40,4936,0.360392,0.360008,-0.000384
bundesliga,cartoes,FT,4,0.40,0.50,2574,0.454355,0.450272,-0.004083
bundesliga,cartoes,FT,5,0.50,0.60,2995,0.540207,0.543573,0.003366
bundesliga,cartoes,FT,6,0.60,0.70,4870,0.638940,0.638398,-0.000541
bundesliga,cartoes,FT,7,0.70,0.80,3524,0.757834,0.757662,-0.000172
bundesliga,cartoes,FT,8,0.80,0.90,7419,0.857706,0.857932,0.000226
bundesliga,cartoes,FT,9,0.90,1.00,1836,0.923162,0.921024,-0.002138
bundesliga,cartoes,HT,0,0.00,0.10,1496,0.061465,0.058824,-0.002641
bundesliga,cartoes,HT,1,0.10,0.20,4013,0.172398,0.163220,-0.009179
bundesliga,cartoes,HT,2,0.20,0.30,1292,0.265591,0.280960,0.015369
bundesliga,cartoes,HT,3,0.30,0.40,588,0.367227,0.387755,0.020528
bundesliga,cartoes,HT,4,0.40,0.50,3489,0.461317,0.450846,-0.010472
bundesliga,cartoes,HT,5,0.50,0.60,3538,0.538635,0.548898,0.010263
bundesliga,cartoes,HT,6,0.60,0.70,636,0.636349,0.628931,-0.007418
bundesliga,cartoes,HT,7,0.70,0.80,1226,0.735753,0.716150,-0.019603
bundesliga,cartoes,HT,8,0.80,0.90,3892,0.830059,0.834275,0.004217
bundesliga,cartoes,HT,9,0.90,1.00,1622,0.937164,0.938348,0.001183
bundesliga,cartoes_1x2,FT,0,0.00,0.10,2,0.019310,0.500000,0.480690
bundesliga,cartoes_1x2,FT,1,0.10,0.20,105,0.193880,0.238095,0.044215
bundesliga,cartoes_1x2,FT,2,0.20,0.30,1739,0.243421,0.236918,-0.006503
bundesliga,cartoes_1x2,FT,3,0.30,0.40,960,0.356539,0.378125,0.021586
bundesliga,cartoes_1x2,FT,4,0.40,0.50,1024,0.440254,0.419922,-0.020332
bundesliga,cartoes_1x2,FT,5,0.50,0.60,252,0.513308,0.511905,-0.001403
bundesliga,cartoes_1x2,FT,6,0.60,0.70,1,0.667672,0.000000,-0.667672
bundesliga,cartoes_1x2,FT,7,0.70,0.80,2,0.724869,0.500000,-0.224869
bundesliga,cartoes_1x2,FT,9,0.90,1.00,1,1.000000,1.000000,0.000000
bundesliga,chutes,FT,0,0.00,0.10,1408,0.069122,0.068182,-0.000940
bundesliga,chutes,FT,1,0.10,0.20,5317,0.151273,0.145571,-0.005703
bundesliga,chutes,FT,2,0.20,0.30,7129,0.250782,0.253331,0.002550
bundesliga,chutes,FT,3,0.30,0.40,9374,0.352809,0.349264,-0.003545
bundesliga,chutes,FT,4,0.40,0.50,8098,0.458095,0.459249,0.001154
bundesliga,chutes,FT,5,0.50,0.60,8095,0.541627,0.540704,-0.000923
bundesliga,chutes,FT,6,0.60,0.70,9412,0.646900,0.650552,0.003652
bundesliga,chutes,FT,7,0.70,0.80,7538,0.750990,0.752985,0.001995
bundesliga,chutes,FT,8,0.80,0.90,4873,0.852820,0.855530,0.002711
bundesliga,chutes,FT,9,0.90,1.00,1408,0.930878,0.931818,0.000940
