idx,market_key,family,scope,period,direction,line,run_0010_market_odd,run_0010_edge_pct,run_0010_certified,audit_status,before_run_odd,before_run_criado_em,latest_odd,latest_criado_em,latest_mercado,latest_selecao,latest_linha,global_matches_with_same_market_key,global_quotes_with_same_market_key,audit_comment
821,chutes_alvo_1x2_total_ft_away,chutes,total,FT,away,,,,False,GAP_MAPPER_NO_RUN_0010,1.34,2026-05-19 16:32:07,1.05,2026-05-19 19:33:03,Equipe Com Mais Chutes no Gol (1X2),2,,9,91,"A odd ja existia no banco antes do motor rodar, mas o RUN #0010 nao resolveu. Categoria corrigida pelo mapper/casamento canonico em runs posteriores."
822,chutes_alvo_1x2_total_ht_home,chutes,total,HT,home,,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
823,chutes_alvo_1x2_total_ht_draw,chutes,total,HT,draw,,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
824,chutes_alvo_1x2_total_ht_away,chutes,total,HT,away,,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
825,cartoes_1x2_total_ft_home,cartoes,total,FT,home,,,,False,GAP_MAPPER_NO_RUN_0010,2.32,2026-05-19 16:32:07,1.07,2026-05-19 20:03:04,Equipe com Mais Cartões (1X2),1,,13,111,"A odd ja existia no banco antes do motor rodar, mas o RUN #0010 nao resolveu. Categoria corrigida pelo mapper/casamento canonico em runs posteriores."
826,cartoes_1x2_total_ft_draw,cartoes,total,FT,draw,,,,False,GAP_MAPPER_NO_RUN_0010,3.75,2026-05-19 16:32:07,10.0,2026-05-19 20:03:04,Equipe com Mais Cartões (1X2),X,,13,111,"A odd ja existia no banco antes do motor rodar, mas o RUN #0010 nao resolveu. Categoria corrigida pelo mapper/casamento canonico em runs posteriores."
827,cartoes_1x2_total_ft_away,cartoes,total,FT,away,,,,False,GAP_MAPPER_NO_RUN_0010,2.35,2026-05-19 16:32:07,25.0,2026-05-19 20:03:04,Equipe com Mais Cartões (1X2),2,,13,111,"A odd ja existia no banco antes do motor rodar, mas o RUN #0010 nao resolveu. Categoria corrigida pelo mapper/casamento canonico em runs posteriores."
828,chutes_alvo_total_ft_over_6_5,chutes,total,FT,over,6.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,223,243,"A market_key existe em outros jogos no banco, mas nao para este confronto."
829,chutes_alvo_total_ft_under_6_5,chutes,total,FT,under,6.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,249,269,"A market_key existe em outros jogos no banco, mas nao para este confronto."
830,chutes_alvo_total_ft_over_7_5,chutes,total,FT,over,7.5,1.31,-4.48,False,RESOLVIDO_NO_RUN_0010,1.31,2026-05-19 16:32:07,1.14,2026-05-19 19:33:03,Total de Chutes no Gol,Mais de 7.5,7.5,567,628,RUN #0010 recebeu odd no slot.
831,chutes_alvo_total_ft_under_7_5,chutes,total,FT,under,7.5,2.92,-20.91,False,RESOLVIDO_NO_RUN_0010,2.92,2026-05-19 16:32:07,5.0,2026-05-19 19:33:03,Total de Chutes no Gol,Menos de 7.5,7.5,568,630,RUN #0010 recebeu odd no slot.
832,chutes_alvo_total_ft_over_8_5,chutes,total,FT,over,8.5,1.58,-8.48,False,RESOLVIDO_NO_RUN_0010,1.58,2026-05-19 16:32:07,1.35,2026-05-19 19:33:03,Total de Chutes no Gol,Mais de 8.5,8.5,679,788,RUN #0010 recebeu odd no slot.
833,chutes_alvo_total_ft_under_8_5,chutes,total,FT,under,8.5,2.2,-6.51,False,RESOLVIDO_NO_RUN_0010,2.2,2026-05-19 16:32:07,2.95,2026-05-19 19:33:03,Total de Chutes no Gol,Menos de 8.5,8.5,679,788,RUN #0010 recebeu odd no slot.
834,chutes_alvo_total_ft_over_9_5,chutes,total,FT,over,9.5,2,-7.82,False,RESOLVIDO_NO_RUN_0010,2.0,2026-05-19 16:32:07,1.72,2026-05-19 19:33:03,Total de Chutes no Gol,Mais de 9.5,9.5,516,612,RUN #0010 recebeu odd no slot.
835,chutes_alvo_total_ft_under_9_5,chutes,total,FT,under,9.5,1.71,-7.84,False,RESOLVIDO_NO_RUN_0010,1.71,2026-05-19 16:32:07,2.0,2026-05-19 19:33:03,Total de Chutes no Gol,Menos de 9.5,9.5,514,610,RUN #0010 recebeu odd no slot.
836,chutes_alvo_total_ft_over_10_5,chutes,total,FT,over,10.5,2.57,-10.14,False,RESOLVIDO_NO_RUN_0010,2.57,2026-05-19 16:32:07,2.35,2026-05-19 19:33:03,Total de Chutes no Gol,Mais de 10.5,10.5,240,305,RUN #0010 recebeu odd no slot.
837,chutes_alvo_total_ft_under_10_5,chutes,total,FT,under,10.5,1.41,-8.3,False,RESOLVIDO_NO_RUN_0010,1.41,2026-05-19 16:32:07,1.53,2026-05-19 19:33:03,Total de Chutes no Gol,Menos de 10.5,10.5,229,294,RUN #0010 recebeu odd no slot.
838,chutes_alvo_total_ft_over_11_5,chutes,total,FT,over,11.5,3.45,-12.97,False,RESOLVIDO_NO_RUN_0010,3.45,2026-05-19 16:32:07,3.4,2026-05-19 19:33:03,Total de Chutes no Gol,Mais de 11.5,11.5,40,57,RUN #0010 recebeu odd no slot.
839,chutes_alvo_total_ft_under_11_5,chutes,total,FT,under,11.5,1.22,-8.76,False,RESOLVIDO_NO_RUN_0010,1.22,2026-05-19 16:32:07,1.28,2026-05-19 19:33:03,Total de Chutes no Gol,Menos de 11.5,11.5,40,57,RUN #0010 recebeu odd no slot.
840,chutes_alvo_total_ft_over_12_5,chutes,total,FT,over,12.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,6,7,"A market_key existe em outros jogos no banco, mas nao para este confronto."
841,chutes_alvo_total_ft_under_12_5,chutes,total,FT,under,12.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,6,7,"A market_key existe em outros jogos no banco, mas nao para este confronto."
842,chutes_alvo_home_ft_over_2_5,chutes,home,FT,over,2.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
843,chutes_alvo_home_ft_under_2_5,chutes,home,FT,under,2.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
844,chutes_alvo_home_ft_over_3_5,chutes,home,FT,over,3.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
845,chutes_alvo_home_ft_under_3_5,chutes,home,FT,under,3.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
846,chutes_alvo_home_ft_over_4_5,chutes,home,FT,over,4.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
847,chutes_alvo_home_ft_under_4_5,chutes,home,FT,under,4.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
848,chutes_alvo_home_ft_over_5_5,chutes,home,FT,over,5.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
849,chutes_alvo_home_ft_under_5_5,chutes,home,FT,under,5.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
850,chutes_alvo_home_ft_over_6_5,chutes,home,FT,over,6.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
851,chutes_alvo_home_ft_under_6_5,chutes,home,FT,under,6.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
852,chutes_alvo_away_ft_over_2_5,chutes,away,FT,over,2.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
853,chutes_alvo_away_ft_under_2_5,chutes,away,FT,under,2.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
854,chutes_alvo_away_ft_over_3_5,chutes,away,FT,over,3.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
855,chutes_alvo_away_ft_under_3_5,chutes,away,FT,under,3.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
856,chutes_alvo_away_ft_over_4_5,chutes,away,FT,over,4.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
857,chutes_alvo_away_ft_under_4_5,chutes,away,FT,under,4.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
858,chutes_alvo_away_ft_over_5_5,chutes,away,FT,over,5.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
859,chutes_alvo_away_ft_under_5_5,chutes,away,FT,under,5.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
860,chutes_alvo_away_ft_over_6_5,chutes,away,FT,over,6.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
861,chutes_alvo_away_ft_under_6_5,chutes,away,FT,under,6.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
862,chutes_alvo_total_ht_over_2_5,chutes,total,HT,over,2.5,,,False,ODD_ENTROU_APOS_RUN_0010,,,1.2,2026-05-19 18:33:05,1º Tempo - Total de Chutes no Gol,Mais de 2.5,2.5,8,15,Nao havia odd exacta no horario do RUN; a linha apareceu em snapshot posterior.
863,chutes_alvo_total_ht_under_2_5,chutes,total,HT,under,2.5,,,False,ODD_ENTROU_APOS_RUN_0010,,,3.8,2026-05-19 18:33:05,1º Tempo - Total de Chutes no Gol,Menos de 2.5,2.5,8,15,Nao havia odd exacta no horario do RUN; a linha apareceu em snapshot posterior.
864,chutes_alvo_total_ht_over_3_5,chutes,total,HT,over,3.5,1.52,-10.45,False,RESOLVIDO_NO_RUN_0010,1.52,2026-05-19 16:32:07,1.25,2026-05-19 19:03:21,1º Tempo - Total de Chutes no Gol,Mais de 3.5,3.5,578,639,RUN #0010 recebeu odd no slot.
865,chutes_alvo_total_ht_under_3_5,chutes,total,HT,under,3.5,2.3,-5.54,False,RESOLVIDO_NO_RUN_0010,2.3,2026-05-19 16:32:07,3.3,2026-05-19 19:03:21,1º Tempo - Total de Chutes no Gol,Menos de 3.5,3.5,578,639,RUN #0010 recebeu odd no slot.
866,chutes_alvo_total_ht_over_4_5,chutes,total,HT,over,4.5,2.17,-4.47,False,RESOLVIDO_NO_RUN_0010,2.17,2026-05-19 16:32:07,2.2,2026-05-19 19:03:21,1º Tempo - Total de Chutes no Gol,Mais de 4.5,4.5,159,215,RUN #0010 recebeu odd no slot.
867,chutes_alvo_total_ht_under_4_5,chutes,total,HT,under,4.5,1.6,-10.44,False,RESOLVIDO_NO_RUN_0010,1.6,2026-05-19 16:32:07,1.55,2026-05-19 19:03:21,1º Tempo - Total de Chutes no Gol,Menos de 4.5,4.5,159,215,RUN #0010 recebeu odd no slot.
868,chutes_alvo_total_ht_over_5_5,chutes,total,HT,over,5.5,3.2,-10.42,False,RESOLVIDO_NO_RUN_0010,3.2,2026-05-19 16:32:07,4.4,2026-05-19 19:03:21,1º Tempo - Total de Chutes no Gol,Mais de 5.5,5.5,5,11,RUN #0010 recebeu odd no slot.
869,chutes_alvo_total_ht_under_5_5,chutes,total,HT,under,5.5,1.26,-14.16,False,RESOLVIDO_NO_RUN_0010,1.26,2026-05-19 16:32:07,1.14,2026-05-19 19:03:21,1º Tempo - Total de Chutes no Gol,Menos de 5.5,5.5,5,11,RUN #0010 recebeu odd no slot.
870,chutes_alvo_home_ht_over_0_5,chutes,home,HT,over,0.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
871,chutes_alvo_home_ht_under_0_5,chutes,home,HT,under,0.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
872,chutes_alvo_home_ht_over_1_5,chutes,home,HT,over,1.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
873,chutes_alvo_home_ht_under_1_5,chutes,home,HT,under,1.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
874,chutes_alvo_home_ht_over_2_5,chutes,home,HT,over,2.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
875,chutes_alvo_home_ht_under_2_5,chutes,home,HT,under,2.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
876,chutes_alvo_home_ht_over_3_5,chutes,home,HT,over,3.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
877,chutes_alvo_home_ht_under_3_5,chutes,home,HT,under,3.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
878,chutes_alvo_away_ht_over_0_5,chutes,away,HT,over,0.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
879,chutes_alvo_away_ht_under_0_5,chutes,away,HT,under,0.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
880,chutes_alvo_away_ht_over_1_5,chutes,away,HT,over,1.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
881,chutes_alvo_away_ht_under_1_5,chutes,away,HT,under,1.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
882,chutes_alvo_away_ht_over_2_5,chutes,away,HT,over,2.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
883,chutes_alvo_away_ht_under_2_5,chutes,away,HT,under,2.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
884,chutes_alvo_away_ht_over_3_5,chutes,away,HT,over,3.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
885,chutes_alvo_away_ht_under_3_5,chutes,away,HT,under,3.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
886,impedimentos_total_ft_over_2_5,impedimentos,total,FT,over,2.5,,,False,ODD_ENTROU_APOS_RUN_0010,,,1.2,2026-05-19 19:03:21,Total de Impedimentos,Mais de 2.5,2.5,299,338,Nao havia odd exacta no horario do RUN; a linha apareceu em snapshot posterior.
887,impedimentos_total_ft_under_2_5,impedimentos,total,FT,under,2.5,,,False,ODD_ENTROU_APOS_RUN_0010,,,4.0,2026-05-19 19:03:21,Total de Impedimentos,Menos de 2.5,2.5,299,338,Nao havia odd exacta no horario do RUN; a linha apareceu em snapshot posterior.
888,impedimentos_total_ft_over_3_5,impedimentos,total,FT,over,3.5,1.77,-22.39,False,RESOLVIDO_NO_RUN_0010,1.77,2026-05-19 16:32:07,1.53,2026-05-19 20:03:04,Total de Impedimentos,Mais de 3.5,3.5,322,394,RUN #0010 recebeu odd no slot.
889,impedimentos_total_ft_under_3_5,impedimentos,total,FT,under,3.5,1.92,7.72,True,RESOLVIDO_NO_RUN_0010,1.92,2026-05-19 16:32:07,2.35,2026-05-19 20:03:04,Total de Impedimentos,Menos de 3.5,3.5,322,394,RUN #0010 recebeu odd no slot.
890,impedimentos_total_ft_over_4_5,impedimentos,total,FT,over,4.5,,,False,ODD_ENTROU_APOS_RUN_0010,,,3.4,2026-05-19 20:03:04,Total de Impedimentos,Mais de 4.5,4.5,53,60,Nao havia odd exacta no horario do RUN; a linha apareceu em snapshot posterior.
891,impedimentos_total_ft_under_4_5,impedimentos,total,FT,under,4.5,,,False,ODD_ENTROU_APOS_RUN_0010,,,1.28,2026-05-19 20:03:04,Total de Impedimentos,Menos de 4.5,4.5,48,55,Nao havia odd exacta no horario do RUN; a linha apareceu em snapshot posterior.
892,impedimentos_total_ft_over_5_5,impedimentos,total,FT,over,5.5,,,False,ODD_ENTROU_APOS_RUN_0010,,,4.3,2026-05-19 19:33:03,Total de Impedimentos,Mais de 5.5,5.5,8,11,Nao havia odd exacta no horario do RUN; a linha apareceu em snapshot posterior.
893,impedimentos_total_ft_under_5_5,impedimentos,total,FT,under,5.5,,,False,ODD_ENTROU_APOS_RUN_0010,,,1.18,2026-05-19 19:33:03,Total de Impedimentos,Menos de 5.5,5.5,8,11,Nao havia odd exacta no horario do RUN; a linha apareceu em snapshot posterior.
894,impedimentos_home_ft_over_0_5,impedimentos,home,FT,over,0.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
895,impedimentos_home_ft_under_0_5,impedimentos,home,FT,under,0.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
896,impedimentos_home_ft_over_1_5,impedimentos,home,FT,over,1.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
897,impedimentos_home_ft_under_1_5,impedimentos,home,FT,under,1.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
898,impedimentos_home_ft_over_2_5,impedimentos,home,FT,over,2.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
899,impedimentos_home_ft_under_2_5,impedimentos,home,FT,under,2.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
900,impedimentos_away_ft_over_0_5,impedimentos,away,FT,over,0.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
901,impedimentos_away_ft_under_0_5,impedimentos,away,FT,under,0.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
902,impedimentos_away_ft_over_1_5,impedimentos,away,FT,over,1.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
903,impedimentos_away_ft_under_1_5,impedimentos,away,FT,under,1.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
904,impedimentos_away_ft_over_2_5,impedimentos,away,FT,over,2.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
905,impedimentos_away_ft_under_2_5,impedimentos,away,FT,under,2.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
906,defesas_total_ft_over_4_5,defesas,total,FT,over,4.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,570,583,"A market_key existe em outros jogos no banco, mas nao para este confronto."
907,defesas_total_ft_under_4_5,defesas,total,FT,under,4.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,625,643,"A market_key existe em outros jogos no banco, mas nao para este confronto."
908,defesas_total_ft_over_5_5,defesas,total,FT,over,5.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,686,706,"A market_key existe em outros jogos no banco, mas nao para este confronto."
909,defesas_total_ft_under_5_5,defesas,total,FT,under,5.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,687,707,"A market_key existe em outros jogos no banco, mas nao para este confronto."
910,defesas_total_ft_over_6_5,defesas,total,FT,over,6.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,687,707,"A market_key existe em outros jogos no banco, mas nao para este confronto."
911,defesas_total_ft_under_6_5,defesas,total,FT,under,6.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,686,706,"A market_key existe em outros jogos no banco, mas nao para este confronto."
912,defesas_total_ft_over_7_5,defesas,total,FT,over,7.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,566,575,"A market_key existe em outros jogos no banco, mas nao para este confronto."
913,defesas_total_ft_under_7_5,defesas,total,FT,under,7.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,425,434,"A market_key existe em outros jogos no banco, mas nao para este confronto."
914,defesas_total_ft_over_8_5,defesas,total,FT,over,8.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,171,179,"A market_key existe em outros jogos no banco, mas nao para este confronto."
915,defesas_total_ft_under_8_5,defesas,total,FT,under,8.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,40,43,"A market_key existe em outros jogos no banco, mas nao para este confronto."
916,defesas_total_ft_over_9_5,defesas,total,FT,over,9.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,6,6,"A market_key existe em outros jogos no banco, mas nao para este confronto."
917,defesas_total_ft_under_9_5,defesas,total,FT,under,9.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,2,2,"A market_key existe em outros jogos no banco, mas nao para este confronto."
918,defesas_total_ft_over_10_5,defesas,total,FT,over,10.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
919,defesas_total_ft_under_10_5,defesas,total,FT,under,10.5,,,False,SEM_ODD_NO_SNAPSHOT_LOCAL,,,,,,,,0,0,Nao existe nenhuma linha com essa market_key no banco atual; pode ser mercado nao ofertado/capturado ou normalizacao pendente se houver equivalente legacy/composto.
